state,district,office_type,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,median_margin,campaign,use_campaign,std,rep_name,dem_name,weird,bin_bounds,num_bins,bins,bin_edges,democrat_winning_num,republican_winning_num,tie_num,called,dem_winning_pct_eday,rep_winning_pct_eday,tie_pct_eday
PA,0,Senate,-0.308033224842698,0.1118544158476006,0.2856918493206881,-0.1676230124545661,0.4026067858763871,0.3968063527409635,-0.361324620744145,0.3271574912884256,2.467050568413307,0.0662523479307729,1.3775819326673533,4.6190495802992055,"[-3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -3.21, -2.5, -2.5, -2.5, -2.4, -1.76, -1.26, -0.72, -0.72, -0.72, -0.72, -0.49, -0.49, -0.49, -0.28, -0.28, -0.28, -0.28, -0.28, -0.17, -0.08, 0.0, 0.0, 0.0, 0.9, 1.05, 1.24, 1.24, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 2.74, 2.74, 3.48, 3.64, 3.64, 3.64, 3.64, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99, 4.07, 4.07, 4.07, 5.39, 5.39, 5.39]",True,5.089428903269938,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46, 606, 3829, 13710, 26929, 29633, 17994, 5975, 1148, 116, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",81806,18194,0,NC,81846,18154,0
RI,0,Senate,6.16651512926091,0.080518991179762,1.5682000093941284,-0.4409678973286691,6.218224152537887,0.7353089798132303,-0.2653886709504047,0.3109258374693593,3.72117502590715,0.0710729026926785,1.3816048272471209,19.636278313222064,"[-7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.53, -7.26, -7.26, -7.26, -6.4, -4.88, 0.0, 0.0, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19]",True,6.1181151167735,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 61, 492, 2275, 7831, 16747, 24881, 23962, 15249, 6313, 1816, 324, 43, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",99936,64,0,NC,99940,60,0
TN,0,Senate,-11.012022715629326,-0.3054494393804287,-5.295187717053984,0.0089080499174822,-0.8868882037919852,0.1796986329982498,-0.1834571458882156,0.3450452641182784,-3.7077241136507872,0.0647595906854725,1.3744290771885577,-19.528510039238128,"[-4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.73, -4.51, -3.25, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -2.9, -2.9, -2.9, -2.9, -2.9, -2.9, -2.9, -2.9, -2.66, -2.44, -2.44, -2.44, -1.44, -1.44, -1.42, -1.42, -1.42, -1.28, -1.28, -1.28, -0.78, 0.0, 1.47, 1.47, 1.47, 1.68, 2.34, 2.66, 2.66, 2.66, 3.55, 3.55, 3.55, 4.12, 4.12, 4.12, 4.12, 4.12, 4.12, 4.12, 4.12, 4.28, 4.28, 4.28, 4.28, 4.28, 4.28, 4.28, 4.28, 4.28, 4.28, 4.48, 4.48, 4.48, 4.48, 4.48, 4.48, 4.48, 4.48, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84, 4.84]",True,6.501164703931944,Marsha Blackburn,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 80, 445, 2127, 6725, 15002, 22693, 23503, 17048, 8548, 2912, 774, 127, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",136,99864,0,NC,139,99861,0
TX,0,Senate,-7.1255343846118695,-0.4202536117815793,0.0616480348875277,0.7382242640209213,0.727928143578922,0.2569710796683536,-0.2335062335445327,0.3290240775115344,-1.4204419103858998,0.0502365473192048,1.380361550392382,-5.675226750117437,"[-6.06, -6.06, -6.06, -5.68, -5.68, -5.68, -5.68, -5.21, -5.21, -5.21, -5.21, -5.21, -5.21, -5.21, -5.21, -5.17, -5.17, -4.25, -4.21, -4.21, -4.0, -3.65, -3.65, -3.65, -3.58, -3.04, -3.04, -3.04, -2.74, -2.31, -2.31, -2.09, -2.09, -2.09, -2.09, -2.09, -1.28, -1.05, -1.05, -0.95, -0.7, -0.49, -0.49, -0.39, -0.39, -0.16, -0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.43, 0.71, 0.73, 0.73, 1.03, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.32, 2.32, 2.32, 2.32, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]",True,5.324855128818388,Ted Cruz,Colin Allred,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31, 316, 2286, 8996, 21400, 29333, 23408, 10799, 2921, 473, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",14227,85773,0,NC,14514,85486,0
UT,0,Senate,-16.201099620529668,-0.2881558294364889,-0.557990646463483,-0.1655258262841509,-3.2431394613262414,0.1725958294599852,-0.1568931286932036,0.4325120275216181,-3.5069254682409685,0.0480673054182556,1.379616567698798,-22.200542465285096,"[-1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -1.47, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.73, -0.66, -0.66, -0.66, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.61, -0.39, -0.29, -0.03, 0.0, 2.51, 4.12, 4.31, 4.64, 4.64, 4.64, 5.45, 5.91, 6.37, 6.37, 6.37, 6.37, 6.37, 6.37, 6.99, 6.99, 6.99, 7.2, 7.2, 7.2, 7.2, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74]",True,7.944185732755793,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 58, 224, 951, 2859, 6759, 12487, 17696, 19798, 17676, 11682, 6132, 2604, 801, 226, 38, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",269,99731,0,NC,259,99741,0
VA,0,Senate,2.516186481526495,0.1344603649978015,1.568087710472598,0.270790802539084,3.5270623000121093,0.5430520030959295,-0.2306974152812755,0.2939103496770244,4.117385679731125,0.0588096337307214,1.3813942040566562,14.251583810175465,"[-3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.55, -3.27, -3.27, -3.27, -3.27, -3.27, -3.27, -3.27, -2.68, -2.68, -2.68, -2.6, -1.83, -1.33, -1.33, -0.3, 0.0, 0.0, 0.65, 0.65, 1.42, 1.42, 1.42, 1.45, 1.45, 1.45, 1.45, 1.45, 1.76, 1.76, 1.97, 1.97, 1.97, 1.97, 1.97, 1.97, 2.02, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.16, 2.3, 2.3]",True,5.669002843621814,Unknown,Tim Kaine,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 55, 577, 2899, 9875, 21177, 27451, 22353, 11336, 3468, 729, 72, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",99364,636,0,NC,99412,588,0
WA,0,Senate,3.4722573469599363,-0.3404824897228286,0.8061704558366518,0.1772792886515092,9.58421590042338,0.9471515743948892,-0.312372782764255,0.3818810914122855,4.393633405547977,0.0783201076971821,1.3819839159839562,20.72346459742951,"[-7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.57, -7.19, -7.19, -7.19, -7.19, -7.19, -7.19, -7.19, -7.19, -7.1, -5.83, -5.2, -4.05, -2.97, 0.0, 0.0, 0.0, 0.0, 0.14, 0.14, 0.14, 0.14, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",True,7.811660520287905,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 87, 298, 1232, 3526, 7939, 14124, 19029, 19884, 16201, 10166, 4890, 1907, 582, 101, 22, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",99606,394,0,NC,99630,370,0
WV,0,Senate,-25.685063985341976,0.3244966509383117,-0.6640373966242143,-1.4569649742819466,1.9115302398776368,0.3556325162400293,-0.1805746138885338,0.5924468871320647,-5.065548859088195,0.058018969922355,1.334536981668546,-28.46869301123335,"[-8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -8.61, -7.36, -7.36, -7.36, -7.13, -7.13, -7.13, -7.13, -7.13, -7.13, -6.69, -6.69, -6.69, -6.69, -6.69, -6.69, -6.69, -6.54, -6.54, -6.54, -6.54, -6.54, -6.53, -6.53, -6.53, -6.12, -5.96, -4.89, -4.89, -4.89, -4.81, -3.48, -1.3, 0.0, 0.23, 0.23, 1.62, 2.53, 2.53, 3.43, 3.43, 3.43, 4.05, 4.05, 4.26, 4.26, 4.26, 4.26, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03]",True,8.16589554895362,Unknown,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 38, 150, 649, 2066, 4930, 10192, 15609, 18698, 18845, 14115, 8545, 4053, 1546, 428, 105, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",24,99976,0,NC,26,99974,0
WI,0,Senate,-2.381966162938003,-0.0644198625094248,0.339133991727093,-0.404441974603889,4.667034766409804,0.6418550163706767,-0.2978317543926284,0.3300877937371506,3.0481979069653975,0.0944021283639485,1.3758246891014083,7.360503714261153,"[-4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.27, -4.26, -4.26, -3.98, -3.98, -3.98, -3.98, -3.98, -3.98, -3.98, -3.28, -3.28, -3.28, -3.28, -3.17, -3.17, -1.92, -1.49, -1.49, -1.49, -1.49, -1.49, -1.49, -1.49, -1.26, -1.26, -1.26, -1.05, -1.05, -1.05, -0.94, -0.86, -0.77, -0.77, -0.77, 0.0, 0.0, 0.33, 0.33, 0.33, 0.46, 0.46, 0.48, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 2.03, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.96, 3.12, 3.12, 3.12, 3.12, 3.12, 3.12, 3.21, 3.21, 3.21, 4.53, 4.53, 4.53, 4.53, 4.53, 4.53, 4.53, 4.53, 4.68]",True,5.148786131115722,Unknown,Tammy Baldwin,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 111, 1229, 6204, 18087, 29322, 26717, 13642, 3937, 665, 70, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",92443,7557,0,NC,92497,7503,0
WY,0,Senate,-27.383533843957313,-0.7910862832854683,-0.8564888380369684,-1.0664122036271106,-10.797544952207229,0.293752139620707,-0.1650955550877324,0.6189618205357494,-4.843827886774498,0.0601273832457456,1.341331162422241,-43.67800629344714,"[-0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, -0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.48, 22.08, 23.89, 24.71, 24.92, 25.46, 25.46, 25.46, 25.46, 25.46, 25.46, 25.46, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51, 25.51]",True,8.293891721899223,Unknown,Scott Morrow,,"(-100, 100)",50,"[0, 0, 0, 0, 1, 5, 22, 156, 545, 1758, 4354, 8982, 14332, 18260, 18841, 15270, 9757, 4816, 2071, 623, 167, 34, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",0,100000,0,NC,0,100000,0
DE,0,Governor,4.953997752667217,-0.1534174926988101,6.97145280550126,-0.0492514595453042,0.0,0.586358785848323,-0.2089424582983883,0.2979432924642632,5.487769690804642,0.0441338501588662,1.3779707030824808,19.299362816719487,"[-0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99, -0.99]",False,6.738751973351345,Jerry Price,Unknown,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34, 203, 902, 3540, 9240, 17117, 22920, 21699, 14553, 6832, 2308, 551, 88, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",99761,239,0,NC,99773,227,0
IN,0,Governor,-13.669456115396605,-0.2876243714490835,1.6773978435855876,0.0369014145797303,0.0,0.2193771778173907,-0.2495263205475395,0.3999702108431047,0.0810845939279943,0.0578537595348586,1.3709200879877763,-10.415575824734354,"[-4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41, -4.41]",False,5.875365485071505,Unknown,Jennifer McCormick,,"(-100, 100)",50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 122, 901, 4068, 12033, 22260, 26411, 20424, 9963, 3130, 609, 65, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-100.0, -96.0, -92.0, -88.0, -84.0, -80.0, -76.0, -72.0, -68.0, -64.0, -60.0, -56.0, -52.0, -48.0, -44.0, -40.0, -36.0, -32.0, -28.0, -24.0, -20.0, -16.0, -12.0, -8.0, -4.0, 0.0, 4.0, 8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 52.0, 56.0, 60.0, 64.0, 68.0, 72.0, 76.0, 80.0, 84.0, 88.0, 92.0, 96.0, 100.0]",3806,96194,0,NC,3956,96044,0
