office_type,state,county,district,fips,Democratic_name,Republican_name,Independent_name,Green_name,pct_reporting,Democratic_votes,Republican_votes,Independent_votes,Green_votes,total_votes,Democratic_votes_percent,Republican_votes_percent,Independent_votes_percent,Green_votes_percent,margin_votes,margin_pct,pct_absentee,absentee_margin,swing,democratic_votes_1,democratic_percent_1,republican_votes_1,republican_percent_1,margin_pct_1,margin_votes_1,democratic_votes_2,democratic_percent_2,republican_votes_2,republican_percent_2,margin_pct_2,margin_votes_2,performance_vs_president,votes_remaining,total_votes_estimate,margin_estimate,total_votes_lower,margin_lower,total_votes_upper,margin_upper,expected_pct_in
Senate,IN,Vigo,0,167,Valerie McCray,Jim Banks,NA,NA,NA,14636,20501,0,0,35137,41.65409682101488,58.34590317898512,0,0,-5865,-16.691806357970236,0,NA,-16.991806357970237,15171,11.1,14813,10.8,0.3,358,22337,57.2,14233,36.4,20.8,8104,-0.2265698905804001,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Wabash,0,169,Valerie McCray,Jim Banks,NA,NA,NA,3176,10109,0,0,13285,23.906661648475726,76.09333835152428,0,0,-6933,-52.186676703048555,0,NA,-12.286676703048556,3159,27.9,7658,67.8,-39.9,-4499,4405,35.6,7193,58.2,-22.6,-2788,-3.705123304990309,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Warren,0,171,Valerie McCray,Jim Banks,NA,NA,NA,901,3263,0,0,4164,21.637848222862633,78.36215177713737,0,0,-2362,-56.72430355427474,0,NA,-17.324303554274742,914,27.9,2208,67.3,-39.4,-1294,1615,43,1887,50.3,-7.3,-272,0.4936098808015572,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Warrick,0,173,Valerie McCray,Jim Banks,NA,NA,NA,4198,5532,0,0,9730,43.14491264131552,56.85508735868448,0,0,-1334,-13.710174717368957,0,NA,4.389825282631044,9594,39.4,14010,57.5,-18.1,-4416,10567,43.5,12523,51.6,-8.1,-1956,7.94153569353449,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Wayne,0,177,Valerie McCray,Jim Banks,NA,NA,NA,8352,16418,0,0,24770,33.71820750908357,66.28179249091643,0,0,-8066,-32.56358498183286,0,NA,-13.663584981832862,7504,37.9,11231,56.8,-18.9,-3727,11746,46.5,11525,45.6,0.9,221,-11.344698022434862,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Wells,0,179,Valerie McCray,Jim Banks,NA,NA,NA,2713,10516,0,0,13229,20.507974903620834,79.49202509637917,0,0,-7803,-58.98405019275833,0,NA,-11.88405019275833,2694,24.7,7819,71.8,-47.1,-5125,3666,31.1,7455,63.3,-32.2,-3789,1.2485810552768797,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,White,0,181,Valerie McCray,Jim Banks,NA,NA,NA,2775,7549,0,0,10324,26.879116621464547,73.12088337853545,0,0,-4774,-46.241766757070906,0,NA,-18.441766757070905,2741,32.2,5102,60,-27.8,-2361,4289,43.8,4526,46.3,-2.5,-237,12.975773220802978,NA,NA,NA,NA,NA,NA,NA,NA
Senate,IN,Whitley,0,183,Valerie McCray,Jim Banks,NA,NA,NA,3861,12308,0,0,16169,23.879027769187953,76.12097223081204,0,0,-8447,-52.24194446162409,0,NA,-13.44194446162409,3818,28.5,9019,67.3,-38.8,-5201,5157,35.1,8583,58.4,-23.3,-3426,-4.804420676263177,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Adams,0,001,Jennifer McCormick,Mike Braun,NA,NA,NA,3225,9919,0,0,13144,24.535909920876446,75.46409007912355,0,0,-6694,-50.9281801582471,0,NA,0.6718198417528995,2143,15.1,9441,66.7,-51.6,-7298,4272,32.7,8408,64.4,-31.7,-4136,-2.9517557967539716,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Allen,0,003,Jennifer McCormick,Mike Braun,NA,NA,NA,71143,81165,0,0,152308,46.709956141502744,53.290043858497256,0,0,-10022,-6.5800877169945124,0,NA,19.919912283005488,53895,32,98406,58.5,-26.5,-44511,61879,42.1,80458,54.8,-12.7,-18579,9.9176611743768035,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Bartholomew,0,005,Jennifer McCormick,Mike Braun,NA,NA,NA,11744,21076,0,0,32820,35.783059110298595,64.2169408897014,0,0,-9332,-28.43388177940281,0,NA,7.466118220597188,9013,25,21959,60.9,-35.9,-12946,11869,37,19063,59.5,-22.5,-7194,-11.08822211158708,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Benton,0,007,Jennifer McCormick,Mike Braun,NA,NA,NA,879,2844,0,0,3723,23.609991941982273,76.39000805801773,0,0,-1965,-52.780016116035455,0,NA,-0.4800161160354577,671,16.4,2815,68.7,-52.3,-2144,1201,32.7,2318,63.2,-30.5,-1117,2.9935264848614054,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Blackford,0,009,Jennifer McCormick,Mike Braun,NA,NA,NA,1250,3507,0,0,4757,26.27706537733866,73.72293462266134,0,0,-2257,-47.44586924532268,0,NA,-2.0458692453226845,933,17.7,3333,63.1,-45.4,-2400,1857,38.8,2719,56.8,-18,-862,-10.665508610953793,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Boone,0,011,Jennifer McCormick,Mike Braun,NA,NA,NA,15152,21863,0,0,37015,40.93475617992706,59.06524382007294,0,0,-6711,-18.130487640145887,0,NA,18.469512359854114,9661,25.1,23737,61.7,-36.6,-14076,11868,36.9,19269,59.9,-23,-7401,-5.757262488016067,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Brown,0,013,Jennifer McCormick,Mike Braun,NA,NA,NA,2849,5728,0,0,8577,33.216742450740355,66.78325754925964,0,0,-2879,-33.56651509851929,0,NA,-4.86651509851929,2381,26.6,4953,55.3,-28.7,-2572,3201,40.2,4488,56.4,-16.2,-1287,3.8306961992998083,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Carroll,0,015,Jennifer McCormick,Mike Braun,NA,NA,NA,2084,6682,0,0,8766,23.77367100159708,76.22632899840292,0,0,-4598,-52.45265799680584,0,NA,-5.052657996805841,1569,16.5,6077,63.9,-47.4,-4508,2923,33.8,5381,62.2,-28.4,-2458,-5.486710076457072,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Cass,0,017,Jennifer McCormick,Mike Braun,NA,NA,NA,3793,9627,0,0,13420,28.263785394932935,71.73621460506706,0,0,-5834,-43.47242921013412,0,NA,-7.472429210134123,3373,22.3,8833,58.3,-36,-5460,5662,39.8,8059,56.6,-16.8,-2397,-8.771653301706678,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Clark,0,019,Jennifer McCormick,Mike Braun,NA,NA,NA,22093,29978,0,0,52071,42.428607094159894,57.571392905840106,0,0,-7885,-15.142785811680213,0,NA,12.057214188319787,19077,33.2,34669,60.4,-27.2,-15592,20293,40.3,28440,56.5,-16.2,-8147,12.410823130410243,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Clay,0,021,Jennifer McCormick,Mike Braun,NA,NA,NA,2368,8994,0,0,11362,20.841401161767294,79.1585988382327,0,0,-6626,-58.31719767646541,0,NA,-5.917197676465413,1780,14.6,8164,67,-52.4,-6384,4260,38.5,6457,58.4,-19.9,-2197,-3.17200711385199,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Clinton,0,023,Jennifer McCormick,Mike Braun,NA,NA,NA,3180,8755,0,0,11935,26.64432341851697,73.35567658148304,0,0,-5575,-46.71135316296607,0,NA,-3.6113531629660685,2406,18.7,7971,61.8,-43.1,-5565,4120,35.3,7126,61.1,-25.8,-3006,6.376347926810787,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Crawford,0,025,Jennifer McCormick,Mike Braun,NA,NA,NA,1259,3286,0,0,4545,27.7007700770077,72.2992299229923,0,0,-2027,-44.59845984598459,0,NA,-7.098459845984593,1242,25.6,3064,63.1,-37.5,-1822,1924,43.1,2381,53.4,-10.3,-457,-16.69949314104774,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Daviess,0,027,Jennifer McCormick,Mike Braun,NA,NA,NA,1975,8788,0,0,10763,18.34990244355663,81.65009755644337,0,0,-6813,-63.30019511288674,0,NA,-6.1001951128867375,1531,12.9,8313,70.1,-57.2,-6782,4049,37.7,6460,60.2,-22.5,-2411,-0.009662341710047428,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,DeKalb,0,033,Jennifer McCormick,Mike Braun,NA,NA,NA,4438,13679,0,0,18117,24.4963294143622,75.50367058563779,0,0,-9241,-51.00734117127559,0,NA,-1.0073411712755913,3293,16.9,13042,66.9,-50,-9749,5340,32.2,10501,63.4,-31.2,-5161,-5.5210146981997426,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Dearborn,0,029,Jennifer McCormick,Mike Braun,NA,NA,NA,5193,17734,0,0,22927,22.650150477602825,77.34984952239718,0,0,-12541,-54.69969904479436,0,NA,-0.09969904479435598,4559,18,18353,72.6,-54.6,-13794,5936,25.6,16606,71.5,-45.9,-10670,-5.200556368140624,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Decatur,0,031,Jennifer McCormick,Mike Braun,NA,NA,NA,770,3156,0,0,3926,19.612837493632195,80.3871625063678,0,0,-2386,-60.7743250127356,0,NA,-8.974325012735605,1562,12.7,7911,64.5,-51.8,-6349,3291,30.4,7231,66.8,-36.4,-3940,1.5142413982080996,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Delaware,0,035,Jennifer McCormick,Mike Braun,NA,NA,NA,18245,25144,0,0,43389,42.049828297494756,57.950171702505244,0,0,-6899,-15.900343405010489,0,NA,7.49965659498951,15638,32.6,26829,56,-23.4,-11191,22195,49.7,20777,46.6,3.1,1418,-26.103939637528804,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Dubois,0,037,Jennifer McCormick,Mike Braun,NA,NA,NA,6010,13974,0,0,19984,30.07405924739792,69.92594075260209,0,0,-7964,-39.85188150520417,0,NA,5.648118494795831,4586,21.2,14403,66.7,-45.5,-9817,8171,40.9,10821,54.2,-13.3,-2650,-11.953740012237745,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Elkhart,0,039,Jennifer McCormick,Mike Braun,NA,NA,NA,22694,43553,0,0,66247,34.25664558395097,65.74335441604903,0,0,-20859,-31.48670883209806,0,NA,3.01329116790194,20512,27.6,46223,62.1,-34.5,-25711,23749,36.1,40161,61,-24.9,-16412,1.1693708814314405,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Fayette,0,041,Jennifer McCormick,Mike Braun,NA,NA,NA,1915,7219,0,0,9134,20.96562294723013,79.03437705276987,0,0,-5304,-58.06875410553974,0,NA,-6.068754105539739,1707,17,6933,69,-52,-5226,3369,36.2,5485,59,-22.8,-2116,-6.511854463962678,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Floyd,0,043,Jennifer McCormick,Mike Braun,NA,NA,NA,14467,22944,0,0,37411,38.67044452166475,61.32955547833525,0,0,-8477,-22.659110956670503,0,NA,1.4408890433294985,14948,35.9,24972,60,-24.1,-10024,15176,41,20783,56.2,-15.2,-5607,-25.770866477527072,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Fountain,0,045,Jennifer McCormick,Mike Braun,NA,NA,NA,1475,5841,0,0,7316,20.161290322580644,79.83870967741936,0,0,-4366,-59.67741935483872,0,NA,-8.877419354838722,1150,14.5,5189,65.3,-50.8,-4039,2404,32.2,4792,64.1,-31.9,-2388,-7.054094575825317,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Franklin,0,047,Jennifer McCormick,Mike Braun,NA,NA,NA,1998,9087,0,0,11085,18.024357239512856,81.97564276048715,0,0,-7089,-63.951285520974295,0,NA,-5.251285520974292,1690,14.3,8633,73,-58.7,-6943,2697,25.1,7795,72.5,-47.4,-5098,-4.7368402491946995,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Fulton,0,049,Jennifer McCormick,Mike Braun,NA,NA,NA,2037,6256,0,0,8293,24.562884360303872,75.43711563969613,0,0,-4219,-50.87423127939226,0,NA,-8.874231279392262,1603,17.6,5436,59.6,-42,-3833,2977,35.4,5142,61.1,-25.7,-2165,4.736065555193278,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Gibson,0,051,Jennifer McCormick,Mike Braun,NA,NA,NA,3372,11227,0,0,14599,23.097472429618467,76.90252757038154,0,0,-7855,-53.80505514076307,0,NA,-0.3050551407630735,2990,18.5,11607,72,-53.5,-8617,5969,38.5,9203,59.3,-20.8,-3234,1.320793275526512,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Grant,0,053,Jennifer McCormick,Mike Braun,NA,NA,NA,7137,17219,0,0,24356,29.302841189029397,70.6971588109706,0,0,-10082,-41.39431762194121,0,NA,-0.6943176219412095,5849,21.6,16847,62.3,-40.7,-10998,9257,36.9,14928,59.6,-22.7,-5671,-19.743774004100274,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Greene,0,055,Jennifer McCormick,Mike Braun,NA,NA,NA,3250,10643,0,0,13893,23.393075649607717,76.60692435039229,0,0,-7393,-53.213848700784574,0,NA,-5.1138487007845725,2511,17.1,9579,65.2,-48.1,-7068,6610,48.1,6834,49.7,-1.6,-224,-15.035990806838356,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Hamilton,0,057,Jennifer McCormick,Mike Braun,NA,NA,NA,87878,94110,0,0,181988,48.28779919555136,51.71220080444864,0,0,-6232,-3.424401608897284,0,NA,27.075598391102716,58714,30.3,117749,60.8,-30.5,-59035,60176,38.9,90381,58.4,-19.5,-30205,17.786715554866923,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Hancock,0,059,Jennifer McCormick,Mike Braun,NA,NA,NA,12868,26780,0,0,39648,32.455609362389026,67.54439063761097,0,0,-13912,-35.08878127522195,0,NA,4.9112187247780525,8538,19.9,25647,59.9,-40,-17109,12350,34,22681,62.5,-28.5,-10331,6.754715113728977,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Harrison,0,061,Jennifer McCormick,Mike Braun,NA,NA,NA,4807,13708,0,0,18515,25.96273291925466,74.03726708074534,0,0,-8901,-48.074534161490675,0,NA,-0.6745341614906764,4514,22.3,14083,69.7,-47.4,-9569,6303,34.2,11690,63.5,-29.3,-5387,-13.370421824479635,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Hendricks,0,063,Jennifer McCormick,Mike Braun,NA,NA,NA,29609,52761,0,0,82370,35.94633968677917,64.05366031322083,0,0,-23152,-28.107320626441663,0,NA,3.0926793735583367,23179,26.3,50697,57.5,-31.2,-27518,27180,36.4,45207,60.6,-24.2,-18027,-17.900377451309893,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Henry,0,065,Jennifer McCormick,Mike Braun,NA,NA,NA,4940,14439,0,0,19379,25.491511429898342,74.50848857010166,0,0,-9499,-49.01697714020332,0,NA,-9.31697714020332,4128,19.6,12491,59.3,-39.7,-8363,7551,37.6,10769,53.6,-16,-3218,-10.236904753573555,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Howard,0,067,Jennifer McCormick,Mike Braun,NA,NA,NA,12623,23655,0,0,36278,34.795192678758475,65.20480732124152,0,0,-11032,-30.409614642483042,0,NA,5.390385357516955,9871,24.3,24359,60.1,-35.8,-14488,15812,42.7,19903,53.8,-11.1,-4091,3.2696279583755796,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Huntington,0,069,Jennifer McCormick,Mike Braun,NA,NA,NA,3857,12575,0,0,16432,23.472492697176243,76.52750730282376,0,0,-8718,-53.05501460564752,0,NA,-2.5550146056475214,2804,15.8,11759,66.3,-50.5,-8955,4941,31.4,10092,64.2,-32.8,-5151,-11.630523795910811,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Jackson,0,071,Jennifer McCormick,Mike Braun,NA,NA,NA,3830,13585,0,0,17415,21.992535170829743,78.00746482917026,0,0,-9755,-56.01492965834052,0,NA,-11.714929658340523,3234,16.9,11714,61.2,-44.3,-8480,5613,32.3,11320,65.1,-32.8,-5707,-19.27273010916506,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Jasper,0,073,Jennifer McCormick,Mike Braun,NA,NA,NA,3354,11006,0,0,14360,23.356545961002787,76.64345403899722,0,0,-7652,-53.28690807799443,0,NA,-4.686908077994431,2904,18.9,10378,67.5,-48.6,-7474,4730,35.8,8086,61.3,-25.5,-3356,5.922293934945905,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Jay,0,075,Jennifer McCormick,Mike Braun,NA,NA,NA,1863,5613,0,0,7476,24.919743178170144,75.08025682182985,0,0,-3750,-50.160513643659705,0,NA,-2.7605136436597064,1240,14.8,5227,62.2,-47.4,-3987,2935,37.6,4603,58.9,-21.3,-1668,10.097303141858667,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Jefferson,0,077,Jennifer McCormick,Mike Braun,NA,NA,NA,4455,8818,0,0,13273,33.56437881413395,66.43562118586604,0,0,-4363,-32.87124237173209,0,NA,4.028757628267911,3711,25.5,9076,62.4,-36.9,-5365,5373,40.6,7505,56.8,-16.2,-2132,-15.696727136275022,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Jennings,0,079,Jennifer McCormick,Mike Braun,NA,NA,NA,2236,8892,0,0,11128,20.093457943925234,79.90654205607477,0,0,-6656,-59.81308411214954,0,NA,-13.613084112149537,1930,15.9,7547,62.1,-46.2,-5617,3609,32.7,7089,64.2,-31.5,-3480,-16.94932136886873,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Johnson,0,081,Jennifer McCormick,Mike Braun,NA,NA,NA,23575,48006,0,0,71581,32.934717313253515,67.06528268674649,0,0,-24431,-34.13056537349297,0,NA,4.469434626507031,17630,22.8,47467,61.4,-38.6,-29837,22263,33.4,42465,63.6,-30.2,-20202,-8.876543056581426,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Knox,0,083,Jennifer McCormick,Mike Braun,NA,NA,NA,3753,10460,0,0,14213,26.405403503834517,73.59459649616548,0,0,-6707,-47.18919299233096,0,NA,5.910807007669042,2809,17.7,11210,70.8,-53.1,-8401,8597,55.8,6511,42.3,13.5,2086,-4.31133869729652,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Kosciusko,0,085,Jennifer McCormick,Mike Braun,NA,NA,NA,7316,25558,0,0,32874,22.254669343554177,77.74533065644583,0,0,-18242,-55.49066131289165,0,NA,-7.090661312891655,5784,16.2,23029,64.6,-48.4,-17245,8454,26.4,22296,69.6,-43.2,-13842,-14.669018655263677,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,La Porte,0,091,Jennifer McCormick,Mike Braun,NA,NA,NA,19927,24521,0,0,44448,44.832163426925845,55.167836573074155,0,0,-4594,-10.33567314614831,0,NA,6.064326853851689,18133,37.3,26129,53.7,-16.4,-7996,24139,54.5,18465,41.7,12.8,5674,-6.27534832016223,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,LaGrange,0,087,Jennifer McCormick,Mike Braun,NA,NA,NA,2144,7404,0,0,9548,22.45496439044826,77.54503560955173,0,0,-5260,-55.09007121910347,0,NA,0.009928780896530043,1690,16,7520,71.1,-55.1,-5830,2951,30.7,6316,65.7,-35,-3365,-10.17115230018456,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Lake,0,089,Jennifer McCormick,Mike Braun,NA,NA,NA,56406,45310,0,0,101716,55.45440245389123,44.54559754610877,0,0,11096,10.908804907782454,0,NA,2.9088049077824536,112352,51.7,94841,43.7,8,17511,127491,64.7,64997,33,31.7,62494,-3.377960725759749,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Lawrence,0,093,Jennifer McCormick,Mike Braun,NA,NA,NA,4593,14990,0,0,19583,23.454016238574273,76.54598376142573,0,0,-10397,-53.09196752285146,0,NA,-6.291967522851465,3616,17.3,13371,64.1,-46.8,-9755,6402,34.3,11683,62.6,-28.3,-5281,2.477487780771156,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Madison,0,095,Jennifer McCormick,Mike Braun,NA,NA,NA,18143,29739,0,0,47882,37.8910655361096,62.1089344638904,0,0,-11596,-24.2178689277808,0,NA,5.082131072219202,14254,27.5,29434,56.8,-29.3,-15180,24041,44.8,27579,51.4,-6.6,-3538,8.726907095144803,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Marion,0,097,Jennifer McCormick,Mike Braun,NA,NA,NA,219789,122010,0,0,341799,64.30358192973063,35.69641807026937,0,0,97779,28.60716385946126,0,NA,15.50716385946126,203475,52.1,152405,39,13.1,51070,226116,62.1,127462,35,27.1,98654,4.116678621667596,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Marshall,0,099,Jennifer McCormick,Mike Braun,NA,NA,NA,5347,12744,0,0,18091,29.55613288375435,70.44386711624564,0,0,-7397,-40.88773423249129,0,NA,5.212265767508711,4025,20.3,13145,66.4,-46.1,-9120,6772,38,10481,58.8,-20.8,-3709,5.034008865843177,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Martin,0,101,Jennifer McCormick,Mike Braun,NA,NA,NA,978,3730,0,0,4708,20.773152081563296,79.2268479184367,0,0,-2752,-58.45369583687341,0,NA,-9.253695836873405,709,13.9,3232,63.1,-49.2,-2523,1823,38.2,2829,59.3,-21.1,-1006,-4.3089589947681475,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Miami,0,103,Jennifer McCormick,Mike Braun,NA,NA,NA,2793,10180,0,0,12973,21.52933014722886,78.47066985277114,0,0,-7387,-56.941339705542276,0,NA,-9.841339705542275,2439,17,9208,64.1,-47.1,-6769,4596,34.7,8094,61.1,-26.4,-3498,-18.14652294745339,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Monroe,0,105,Jennifer McCormick,Mike Braun,NA,NA,NA,33062,20214,0,0,53276,62.0579623094827,37.9420376905173,0,0,12848,24.115924618965394,0,NA,10.715924618965394,33033,52.8,24605,39.4,13.4,8428,36304,62.4,19915,34.3,28.1,16389,-6.500704629312068,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Montgomery,0,107,Jennifer McCormick,Mike Braun,NA,NA,NA,3757,11943,0,0,15700,23.929936305732483,76.07006369426752,0,0,-8186,-52.140127388535035,0,NA,-6.940127388535032,2812,16.4,10587,61.6,-45.2,-7775,5201,34.3,9412,62.1,-27.8,-4211,-13.97436832358617,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Morgan,0,109,Jennifer McCormick,Mike Braun,NA,NA,NA,5166,17008,0,0,22174,23.297555695860016,76.70244430413999,0,0,-11842,-53.404888608279975,0,NA,-7.404888608279975,5602,15.6,22161,61.6,-46,-16559,9356,30.3,20430,66.1,-35.8,-11074,-2.376544591510523,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Newton,0,111,Jennifer McCormick,Mike Braun,NA,NA,NA,1291,4659,0,0,5950,21.69747899159664,78.30252100840336,0,0,-3368,-56.60504201680672,0,NA,-7.6050420168067205,1148,17.5,4358,66.5,-49,-3210,2066,35.9,3484,60.5,-24.6,-1418,7.722747310982612,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Noble,0,113,Jennifer McCormick,Mike Braun,NA,NA,NA,4265,13529,0,0,17794,23.968753512419916,76.03124648758008,0,0,-9264,-52.06249297516016,0,NA,-3.5624929751601613,3237,17,12498,65.5,-48.5,-9261,5512,33.2,10475,63,-29.8,-4963,-3.0840857311388064,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Ohio,0,115,Jennifer McCormick,Mike Braun,NA,NA,NA,651,2185,0,0,2836,22.954866008462623,77.04513399153738,0,0,-1534,-54.09026798307476,0,NA,-4.790267983074763,641,20.1,2210,69.4,-49.3,-1569,996,34.8,1805,63.1,-28.3,-809,1.8330114452817696,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Orange,0,117,Jennifer McCormick,Mike Braun,NA,NA,NA,2006,6053,0,0,8059,24.89142573520288,75.10857426479713,0,0,-4047,-50.21714852959425,0,NA,-8.717148529594247,1952,22.3,5591,63.8,-41.5,-3639,2971,37,4827,60.1,-23.1,-1856,-3.243380135480372,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Owen,0,119,Jennifer McCormick,Mike Braun,NA,NA,NA,2198,7205,0,0,9403,23.375518451558012,76.62448154844199,0,0,-5007,-53.24896309688398,0,NA,-12.54896309688398,1852,18.8,5857,59.5,-40.7,-4005,3073,36.2,5085,59.9,-23.7,-2012,10.053990674939882,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Parke,0,121,Jennifer McCormick,Mike Braun,NA,NA,NA,1369,5115,0,0,6484,21.11351017890191,78.88648982109808,0,0,-3746,-57.77297964219617,0,NA,-5.572979642196167,1127,16.2,4766,68.4,-52.2,-3639,2608,39.3,3824,57.6,-18.3,-1216,-3.650491906795004,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Perry,0,123,Jennifer McCormick,Mike Braun,NA,NA,NA,3003,4959,0,0,7962,37.71665410700829,62.28334589299171,0,0,-1956,-24.566691785983423,0,NA,10.233308214016574,2518,29.1,5523,63.9,-34.8,-3005,4222,53.2,3520,44.4,8.8,702,-9.257793974819073,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Pike,0,125,Jennifer McCormick,Mike Braun,NA,NA,NA,1291,4394,0,0,5685,22.708883025505717,77.29111697449429,0,0,-3103,-54.58223394898857,0,NA,-3.982233948988572,1092,17.8,4199,68.4,-50.6,-3107,2671,45.2,3114,52.6,-7.4,-443,3.6242877901418566,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Porter,0,127,Jennifer McCormick,Mike Braun,NA,NA,NA,25154,27327,0,0,52481,47.92972694880052,52.07027305119948,0,0,-2173,-4.140546102398957,0,NA,10.459453897601042,33397,38.6,45996,53.2,-14.6,-12599,41563,54.1,32913,42.8,11.3,8650,-11.283032139546634,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Posey,0,129,Jennifer McCormick,Mike Braun,NA,NA,NA,1808,4136,0,0,5944,30.417227456258413,69.58277254374158,0,0,-2328,-39.16554508748317,0,NA,12.734454912516831,2773,21,9648,72.9,-51.9,-6875,5028,40.3,7202,57.7,-17.4,-2174,4.152902181496557,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Pulaski,0,131,Jennifer McCormick,Mike Braun,NA,NA,NA,1361,3892,0,0,5253,25.90900437845041,74.0909956215496,0,0,-2531,-48.18199124309919,0,NA,1.3180087569008094,1019,17.7,3874,67.2,-49.5,-2855,2069,39.4,3001,57.1,-17.7,-932,-13.460860056924801,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Putnam,0,133,Jennifer McCormick,Mike Braun,NA,NA,NA,3667,11970,0,0,15637,23.450789793438638,76.54921020656136,0,0,-8303,-53.09842041312272,0,NA,-13.79842041312272,2876,17.4,9375,56.7,-39.3,-6499,5049,34.5,9094,62.1,-27.6,-4045,4.4982917011704515,NA,NA,NA,NA,NA,NA,NA,NA
Governor,IN,Randolph,0,135,Jennifer McCormick,Mike Braun,NA,NA,NA,2566,7265,0,0,9831,26.101108737666564,73.89889126233344,0,0,-4699,-47.79778252466687,0,NA,2.602217475333127,1863,16.9,7399,67.3,-50.4,-5536,3621,35.5,6094,59.8,-24.3,-2473,-11.04024132014733,NA,NA,NA,NA,NA,NA,NA,NA
