"","...1","state","office_type","question","answer","demographic_pct","answer_pct","lastName","year"
"1364",1364,"NV","President","Income","$200,000 or more",6,47,"Trump",2020
"1365",1365,"NH","President","Region","Seacoast",17,60,"Biden",2020
"1366",1366,"NH","President","Region","Seacoast",17,38,"Trump",2020
"1367",1367,"NH","President","Region","Manchester/Concord Corr.",24,57,"Biden",2020
"1368",1368,"NH","President","Region","Manchester/Concord Corr.",24,42,"Trump",2020
"1369",1369,"NH","President","Region","SW/Conn. Valley",20,57,"Biden",2020
"1370",1370,"NH","President","Region","SW/Conn. Valley",20,41,"Trump",2020
"1371",1371,"NH","President","Region","Southeast",21,44,"Biden",2020
"1372",1372,"NH","President","Region","Southeast",21,54,"Trump",2020
"1373",1373,"NH","President","Region","North",18,47,"Biden",2020
"1374",1374,"NH","President","Region","North",18,52,"Trump",2020
"1375",1375,"NH","President","Age","18-24",9,50,"Biden",2020
"1376",1376,"NH","President","Age","18-24",9,48,"Trump",2020
"1377",1377,"NH","President","Age","25-29",8,58,"Biden",2020
"1378",1378,"NH","President","Age","25-29",8,35,"Trump",2020
"1379",1379,"NH","President","Age","30-39",14,54,"Biden",2020
"1380",1380,"NH","President","Age","30-39",14,42,"Trump",2020
"1381",1381,"NH","President","Age","40-49",15,50,"Biden",2020
"1382",1382,"NH","President","Age","40-49",15,49,"Trump",2020
"1383",1383,"NH","President","Age","50-64",31,51,"Biden",2020
"1384",1384,"NH","President","Age","50-64",31,49,"Trump",2020
"1385",1385,"NH","President","Age","65 or older",23,56,"Biden",2020
"1386",1386,"NH","President","Age","65 or older",23,43,"Trump",2020
"1387",1387,"NH","President","Race","White",92,52,"Biden",2020
"1388",1388,"NH","President","Race","White",92,46,"Trump",2020
"1389",1389,"NH","President","Race","Black",1,-1,"Biden",2020
"1390",1390,"NH","President","Race","Black",1,-1,"Trump",2020
"1391",1391,"NH","President","Race","Latino",3,-1,"Biden",2020
"1392",1392,"NH","President","Race","Latino",3,-1,"Trump",2020
"1393",1393,"NH","President","Race","Asian",1,-1,"Biden",2020
"1394",1394,"NH","President","Race","Asian",1,-1,"Trump",2020
"1395",1395,"NH","President","Race","Other racial/ethnic groups",1,-1,"Biden",2020
"1396",1396,"NH","President","Race","Other racial/ethnic groups",1,-1,"Trump",2020
"1397",1397,"NH","President","Gender","Male",47,47,"Biden",2020
"1398",1398,"NH","President","Gender","Male",47,52,"Trump",2020
"1399",1399,"NH","President","Gender","Female",53,58,"Biden",2020
"1400",1400,"NH","President","Gender","Female",53,40,"Trump",2020
"1401",1401,"NH","President","Area type","Urban",9,67,"Biden",2020
"1402",1402,"NH","President","Area type","Urban",9,31,"Trump",2020
"1403",1403,"NH","President","Area type","Suburban",60,50,"Biden",2020
"1404",1404,"NH","President","Area type","Suburban",60,48,"Trump",2020
"1405",1405,"NH","President","Area type","Rural",31,54,"Biden",2020
"1406",1406,"NH","President","Area type","Rural",31,45,"Trump",2020
"1407",1407,"NH","President","Education","Never attended college",20,43,"Biden",2020
"1408",1408,"NH","President","Education","Never attended college",20,53,"Trump",2020
"1409",1409,"NH","President","Education","Some college",26,45,"Biden",2020
"1410",1410,"NH","President","Education","Some college",26,54,"Trump",2020
"1411",1411,"NH","President","Education","Associate's degree",13,44,"Biden",2020
"1412",1412,"NH","President","Education","Associate's degree",13,54,"Trump",2020
"1413",1413,"NH","President","Education","Bachelor's degree",25,63,"Biden",2020
"1414",1414,"NH","President","Education","Bachelor's degree",25,36,"Trump",2020
"1415",1415,"NH","President","Education","Advanced degree",17,68,"Biden",2020
"1416",1416,"NH","President","Education","Advanced degree",17,30,"Trump",2020
"1417",1417,"NH","President","Income","Less than $30,000",12,71,"Biden",2020
"1418",1418,"NH","President","Income","Less than $30,000",12,28,"Trump",2020
"1419",1419,"NH","President","Income","$30,000-$49,999",18,45,"Biden",2020
"1420",1420,"NH","President","Income","$30,000-$49,999",18,51,"Trump",2020
"1421",1421,"NH","President","Income","$50,000-$99,999",30,54,"Biden",2020
"1422",1422,"NH","President","Income","$50,000-$99,999",30,44,"Trump",2020
"1423",1423,"NH","President","Income","$100,000-$199,999",30,54,"Biden",2020
"1424",1424,"NH","President","Income","$100,000-$199,999",30,45,"Trump",2020
"1425",1425,"NH","President","Income","$200,000 or more",10,-1,"Biden",2020
"1426",1426,"NH","President","Income","$200,000 or more",10,-1,"Trump",2020
"1427",1427,"NH","Senate","Region","Seacoast",17,63,"Shaheen",2020
"1428",1428,"NH","Senate","Region","Seacoast",17,35,"Messner",2020
"1429",1429,"NH","Senate","Region","Manchester/Concord Corr.",24,61,"Shaheen",2020
"1430",1430,"NH","Senate","Region","Manchester/Concord Corr.",24,36,"Messner",2020
"1431",1431,"NH","Senate","Region","SW/Conn. Valley",20,58,"Shaheen",2020
"1432",1432,"NH","Senate","Region","SW/Conn. Valley",20,39,"Messner",2020
"1433",1433,"NH","Senate","Region","Southeast",21,47,"Shaheen",2020
"1434",1434,"NH","Senate","Region","Southeast",21,51,"Messner",2020
"1435",1435,"NH","Senate","Region","North",18,55,"Shaheen",2020
"1436",1436,"NH","Senate","Region","North",18,43,"Messner",2020
"1437",1437,"NH","Senate","Age","18-24",9,58,"Shaheen",2020
"1438",1438,"NH","Senate","Age","18-24",9,40,"Messner",2020
"1439",1439,"NH","Senate","Age","25-29",8,64,"Shaheen",2020
"1440",1440,"NH","Senate","Age","25-29",8,31,"Messner",2020
"1441",1441,"NH","Senate","Age","30-39",14,55,"Shaheen",2020
"1442",1442,"NH","Senate","Age","30-39",14,40,"Messner",2020
"1443",1443,"NH","Senate","Age","40-49",15,57,"Shaheen",2020
"1444",1444,"NH","Senate","Age","40-49",15,43,"Messner",2020
"1445",1445,"NH","Senate","Age","50-64",31,54,"Shaheen",2020
"1446",1446,"NH","Senate","Age","50-64",31,44,"Messner",2020
"1447",1447,"NH","Senate","Age","65 or older",23,59,"Shaheen",2020
"1448",1448,"NH","Senate","Age","65 or older",23,40,"Messner",2020
"1449",1449,"NH","Senate","Race","White",92,57,"Shaheen",2020
"1450",1450,"NH","Senate","Race","White",92,41,"Messner",2020
"1451",1451,"NH","Senate","Race","Black",1,-1,"Shaheen",2020
"1452",1452,"NH","Senate","Race","Black",1,-1,"Messner",2020
"1453",1453,"NH","Senate","Race","Latino",3,-1,"Shaheen",2020
"1454",1454,"NH","Senate","Race","Latino",3,-1,"Messner",2020
"1455",1455,"NH","Senate","Race","Asian",1,-1,"Shaheen",2020
"1456",1456,"NH","Senate","Race","Asian",1,-1,"Messner",2020
"1457",1457,"NH","Senate","Race","Other racial/ethnic groups",1,-1,"Shaheen",2020
"1458",1458,"NH","Senate","Race","Other racial/ethnic groups",1,-1,"Messner",2020
"1459",1459,"NH","Senate","Gender","Male",47,50,"Shaheen",2020
"1460",1460,"NH","Senate","Gender","Male",47,48,"Messner",2020
"1461",1461,"NH","Senate","Gender","Female",53,63,"Shaheen",2020
"1462",1462,"NH","Senate","Gender","Female",53,35,"Messner",2020
"1463",1463,"NH","Senate","Area type","Urban",9,73,"Shaheen",2020
"1464",1464,"NH","Senate","Area type","Urban",9,24,"Messner",2020
"1465",1465,"NH","Senate","Area type","Suburban",60,54,"Shaheen",2020
"1466",1466,"NH","Senate","Area type","Suburban",60,44,"Messner",2020
"1467",1467,"NH","Senate","Area type","Rural",31,58,"Shaheen",2020
"1468",1468,"NH","Senate","Area type","Rural",31,40,"Messner",2020
"1469",1469,"NH","Senate","Education","Never attended college",20,53,"Shaheen",2020
"1470",1470,"NH","Senate","Education","Never attended college",20,45,"Messner",2020
"1471",1471,"NH","Senate","Education","Some college",25,49,"Shaheen",2020
"1472",1472,"NH","Senate","Education","Some college",25,49,"Messner",2020
"1473",1473,"NH","Senate","Education","Associate's degree",13,48,"Shaheen",2020
"1474",1474,"NH","Senate","Education","Associate's degree",13,51,"Messner",2020
"1475",1475,"NH","Senate","Education","Bachelor's degree",25,64,"Shaheen",2020
"1476",1476,"NH","Senate","Education","Bachelor's degree",25,34,"Messner",2020
"1477",1477,"NH","Senate","Education","Advanced degree",17,70,"Shaheen",2020
"1478",1478,"NH","Senate","Education","Advanced degree",17,27,"Messner",2020
"1479",1479,"NH","Senate","Income","Less than $30,000",12,76,"Shaheen",2020
"1480",1480,"NH","Senate","Income","Less than $30,000",12,19,"Messner",2020
"1481",1481,"NH","Senate","Income","$30,000-$49,999",17,51,"Shaheen",2020
"1482",1482,"NH","Senate","Income","$30,000-$49,999",17,46,"Messner",2020
"1483",1483,"NH","Senate","Income","$50,000-$99,999",31,57,"Shaheen",2020
"1484",1484,"NH","Senate","Income","$50,000-$99,999",31,40,"Messner",2020
"1485",1485,"NH","Senate","Income","$100,000-$199,999",30,54,"Shaheen",2020
"1486",1486,"NH","Senate","Income","$100,000-$199,999",30,43,"Messner",2020
"1487",1487,"NH","Senate","Income","$200,000 or more",10,-1,"Shaheen",2020
"1488",1488,"NH","Senate","Income","$200,000 or more",10,-1,"Messner",2020
"1489",1489,"NH","Governor","Region","Seacoast",17,40,"Feltes",2020
"1490",1490,"NH","Governor","Region","Seacoast",17,59,"Sununu",2020
"1491",1491,"NH","Governor","Region","Manchester/Concord Corr.",24,35,"Feltes",2020
"1492",1492,"NH","Governor","Region","Manchester/Concord Corr.",24,64,"Sununu",2020
"1493",1493,"NH","Governor","Region","SW/Conn. Valley",20,37,"Feltes",2020
"1494",1494,"NH","Governor","Region","SW/Conn. Valley",20,62,"Sununu",2020
"1495",1495,"NH","Governor","Region","Southeast",21,25,"Feltes",2020
"1496",1496,"NH","Governor","Region","Southeast",21,73,"Sununu",2020
"1497",1497,"NH","Governor","Region","North",18,31,"Feltes",2020
"1498",1498,"NH","Governor","Region","North",18,68,"Sununu",2020
"1499",1499,"NH","Governor","Age","18-24",9,36,"Feltes",2020
"1500",1500,"NH","Governor","Age","18-24",9,62,"Sununu",2020
"1501",1501,"NH","Governor","Age","25-29",8,48,"Feltes",2020
"1502",1502,"NH","Governor","Age","25-29",8,49,"Sununu",2020
"1503",1503,"NH","Governor","Age","30-39",14,35,"Feltes",2020
"1504",1504,"NH","Governor","Age","30-39",14,62,"Sununu",2020
"1505",1505,"NH","Governor","Age","40-49",15,23,"Feltes",2020
"1506",1506,"NH","Governor","Age","40-49",15,76,"Sununu",2020
"1507",1507,"NH","Governor","Age","50-64",31,29,"Feltes",2020
"1508",1508,"NH","Governor","Age","50-64",31,70,"Sununu",2020
"1509",1509,"NH","Governor","Age","65 or older",23,39,"Feltes",2020
"1510",1510,"NH","Governor","Age","65 or older",23,60,"Sununu",2020
"1511",1511,"NH","Governor","Race","White",92,34,"Feltes",2020
"1512",1512,"NH","Governor","Race","White",92,65,"Sununu",2020
"1513",1513,"NH","Governor","Race","Black",1,-1,"Feltes",2020
"1514",1514,"NH","Governor","Race","Black",1,-1,"Sununu",2020
"1515",1515,"NH","Governor","Race","Latino",3,-1,"Feltes",2020
"1516",1516,"NH","Governor","Race","Latino",3,-1,"Sununu",2020
"1517",1517,"NH","Governor","Race","Asian",1,-1,"Feltes",2020
"1518",1518,"NH","Governor","Race","Asian",1,-1,"Sununu",2020
"1519",1519,"NH","Governor","Race","Other racial/ethnic groups",1,-1,"Feltes",2020
"1520",1520,"NH","Governor","Race","Other racial/ethnic groups",1,-1,"Sununu",2020
"1521",1521,"NH","Governor","Gender","Male",47,30,"Feltes",2020
"1522",1522,"NH","Governor","Gender","Male",47,68,"Sununu",2020
"1523",1523,"NH","Governor","Gender","Female",53,37,"Feltes",2020
"1524",1524,"NH","Governor","Gender","Female",53,62,"Sununu",2020
"1525",1525,"NH","Governor","Area type","Urban",9,46,"Feltes",2020
"1526",1526,"NH","Governor","Area type","Urban",9,53,"Sununu",2020
"1527",1527,"NH","Governor","Area type","Suburban",60,31,"Feltes",2020
"1528",1528,"NH","Governor","Area type","Suburban",60,67,"Sununu",2020
"1529",1529,"NH","Governor","Area type","Rural",31,34,"Feltes",2020
"1530",1530,"NH","Governor","Area type","Rural",31,65,"Sununu",2020
"1531",1531,"NH","Governor","Education","Never attended college",20,30,"Feltes",2020
"1532",1532,"NH","Governor","Education","Never attended college",20,69,"Sununu",2020
"1533",1533,"NH","Governor","Education","Some college",25,33,"Feltes",2020
"1534",1534,"NH","Governor","Education","Some college",25,66,"Sununu",2020
"1535",1535,"NH","Governor","Education","Associate's degree",13,27,"Feltes",2020
"1536",1536,"NH","Governor","Education","Associate's degree",13,73,"Sununu",2020
"1537",1537,"NH","Governor","Education","Bachelor's degree",25,35,"Feltes",2020
"1538",1538,"NH","Governor","Education","Bachelor's degree",25,63,"Sununu",2020
"1539",1539,"NH","Governor","Education","Advanced degree",17,43,"Feltes",2020
"1540",1540,"NH","Governor","Education","Advanced degree",17,56,"Sununu",2020
"1541",1541,"NH","Governor","Income","Less than $30,000",12,49,"Feltes",2020
"1542",1542,"NH","Governor","Income","Less than $30,000",12,48,"Sununu",2020
"1543",1543,"NH","Governor","Income","$30,000-$49,999",17,31,"Feltes",2020
"1544",1544,"NH","Governor","Income","$30,000-$49,999",17,68,"Sununu",2020
"1545",1545,"NH","Governor","Income","$50,000-$99,999",31,34,"Feltes",2020
"1546",1546,"NH","Governor","Income","$50,000-$99,999",31,64,"Sununu",2020
"1547",1547,"NH","Governor","Income","$100,000-$199,999",30,35,"Feltes",2020
"1548",1548,"NH","Governor","Income","$100,000-$199,999",30,65,"Sununu",2020
"1549",1549,"NH","Governor","Income","$200,000 or more",10,-1,"Feltes",2020
"1550",1550,"NH","Governor","Income","$200,000 or more",10,-1,"Sununu",2020
"1551",1551,"NY","President","Region","New York City",36,76,"Biden",2020
"1552",1552,"NY","President","Region","New York City",36,22,"Trump",2020
"1553",1553,"NY","President","Region","Long Island",17,-1,"Biden",2020
"1554",1554,"NY","President","Region","Long Island",17,-1,"Trump",2020
"1555",1555,"NY","President","Region","Hudson Valley",17,58,"Biden",2020
"1556",1556,"NY","President","Region","Hudson Valley",17,40,"Trump",2020
"1557",1557,"NY","President","Region","Urban Upstate",15,58,"Biden",2020
"1558",1558,"NY","President","Region","Urban Upstate",15,41,"Trump",2020
"1559",1559,"NY","President","Region","Rural Upstate",15,46,"Biden",2020
"1560",1560,"NY","President","Region","Rural Upstate",15,53,"Trump",2020
"1561",1561,"NY","President","Age","18-24",8,-1,"Biden",2020
"1562",1562,"NY","President","Age","18-24",8,-1,"Trump",2020
"1563",1563,"NY","President","Age","25-29",9,-1,"Biden",2020
"1564",1564,"NY","President","Age","25-29",9,-1,"Trump",2020
"1565",1565,"NY","President","Age","30-39",14,64,"Biden",2020
"1566",1566,"NY","President","Age","30-39",14,33,"Trump",2020
"1567",1567,"NY","President","Age","40-49",20,68,"Biden",2020
"1568",1568,"NY","President","Age","40-49",20,29,"Trump",2020
"1569",1569,"NY","President","Age","50-64",30,57,"Biden",2020
"1570",1570,"NY","President","Age","50-64",30,43,"Trump",2020
"1571",1571,"NY","President","Age","65 or older",19,51,"Biden",2020
"1572",1572,"NY","President","Age","65 or older",19,47,"Trump",2020
"1573",1573,"NY","President","Race","White",60,50,"Biden",2020
"1574",1574,"NY","President","Race","White",60,48,"Trump",2020
"1575",1575,"NY","President","Race","Black",12,94,"Biden",2020
"1576",1576,"NY","President","Race","Black",12,6,"Trump",2020
"1577",1577,"NY","President","Race","Latino",16,76,"Biden",2020
"1578",1578,"NY","President","Race","Latino",16,22,"Trump",2020
"1579",1579,"NY","President","Race","Asian",8,-1,"Biden",2020
"1580",1580,"NY","President","Race","Asian",8,-1,"Trump",2020
"1581",1581,"NY","President","Race","Other racial/ethnic groups",4,-1,"Biden",2020
"1582",1582,"NY","President","Race","Other racial/ethnic groups",4,-1,"Trump",2020
"1583",1583,"NY","President","Gender","Male",48,60,"Biden",2020
"1584",1584,"NY","President","Gender","Male",48,39,"Trump",2020
"1585",1585,"NY","President","Gender","Female",52,62,"Biden",2020
"1586",1586,"NY","President","Gender","Female",52,37,"Trump",2020
"1587",1587,"NY","President","Area type","Urban",48,73,"Biden",2020
"1588",1588,"NY","President","Area type","Urban",48,26,"Trump",2020
"1589",1589,"NY","President","Area type","Suburban",44,50,"Biden",2020
"1590",1590,"NY","President","Area type","Suburban",44,49,"Trump",2020
"1591",1591,"NY","President","Area type","Rural",8,-1,"Biden",2020
"1592",1592,"NY","President","Area type","Rural",8,-1,"Trump",2020
"1593",1593,"NY","President","Education","Never attended college",16,49,"Biden",2020
"1594",1594,"NY","President","Education","Never attended college",16,51,"Trump",2020
"1595",1595,"NY","President","Education","Some college",21,65,"Biden",2020
"1596",1596,"NY","President","Education","Some college",21,33,"Trump",2020
"1597",1597,"NY","President","Education","Associate's degree",15,37,"Biden",2020
"1598",1598,"NY","President","Education","Associate's degree",15,61,"Trump",2020
"1599",1599,"NY","President","Education","Bachelor's degree",24,70,"Biden",2020
"1600",1600,"NY","President","Education","Bachelor's degree",24,29,"Trump",2020
"1601",1601,"NY","President","Education","Advanced degree",23,71,"Biden",2020
"1602",1602,"NY","President","Education","Advanced degree",23,26,"Trump",2020
"1603",1603,"NY","President","Income","Less than $30,000",14,-1,"Biden",2020
"1604",1604,"NY","President","Income","Less than $30,000",14,-1,"Trump",2020
"1605",1605,"NY","President","Income","$30,000-$49,999",18,-1,"Biden",2020
"1606",1606,"NY","President","Income","$30,000-$49,999",18,-1,"Trump",2020
"1607",1607,"NY","President","Income","$50,000-$99,999",43,-1,"Biden",2020
"1608",1608,"NY","President","Income","$50,000-$99,999",43,-1,"Trump",2020
"1609",1609,"NY","President","Income","$100,000-$199,999",23,-1,"Biden",2020
"1610",1610,"NY","President","Income","$100,000-$199,999",23,-1,"Trump",2020
"1611",1611,"NY","President","Income","$200,000 or more",2,-1,"Biden",2020
"1612",1612,"NY","President","Income","$200,000 or more",2,-1,"Trump",2020
"1613",1613,"NC","President","Region","East",23,45,"Biden",2020
"1614",1614,"NC","President","Region","East",23,54,"Trump",2020
"1615",1615,"NC","President","Region","Raleigh-Durham Triangle",22,62,"Biden",2020
"1616",1616,"NC","President","Region","Raleigh-Durham Triangle",22,37,"Trump",2020
"1617",1617,"NC","President","Region","Charlotte Area",18,55,"Biden",2020
"1618",1618,"NC","President","Region","Charlotte Area",18,44,"Trump",2020
"1619",1619,"NC","President","Region","Piedmont/Central",20,44,"Biden",2020
"1620",1620,"NC","President","Region","Piedmont/Central",20,54,"Trump",2020
"1621",1621,"NC","President","Region","West",17,36,"Biden",2020
"1622",1622,"NC","President","Region","West",17,62,"Trump",2020
"1623",1623,"NC","President","Age","18-24",8,55,"Biden",2020
"1624",1624,"NC","President","Age","18-24",8,43,"Trump",2020
"1625",1625,"NC","President","Age","25-29",6,59,"Biden",2020
"1626",1626,"NC","President","Age","25-29",6,36,"Trump",2020
"1627",1627,"NC","President","Age","30-39",14,57,"Biden",2020
"1628",1628,"NC","President","Age","30-39",14,43,"Trump",2020
"1629",1629,"NC","President","Age","40-49",16,52,"Biden",2020
"1630",1630,"NC","President","Age","40-49",16,46,"Trump",2020
"1631",1631,"NC","President","Age","50-64",31,46,"Biden",2020
"1632",1632,"NC","President","Age","50-64",31,53,"Trump",2020
"1633",1633,"NC","President","Age","65 or older",24,40,"Biden",2020
"1634",1634,"NC","President","Age","65 or older",24,59,"Trump",2020
"1635",1635,"NC","President","Race","White",65,33,"Biden",2020
"1636",1636,"NC","President","Race","White",65,66,"Trump",2020
"1637",1637,"NC","President","Race","Black",23,92,"Biden",2020
"1638",1638,"NC","President","Race","Black",23,7,"Trump",2020
"1639",1639,"NC","President","Race","Latino",5,57,"Biden",2020
"1640",1640,"NC","President","Race","Latino",5,42,"Trump",2020
"1641",1641,"NC","President","Race","Asian",2,-1,"Biden",2020
"1642",1642,"NC","President","Race","Asian",2,-1,"Trump",2020
"1643",1643,"NC","President","Race","Other racial/ethnic groups",5,56,"Biden",2020
"1644",1644,"NC","President","Race","Other racial/ethnic groups",5,40,"Trump",2020
"1645",1645,"NC","President","Gender","Male",44,45,"Biden",2020
"1646",1646,"NC","President","Gender","Male",44,54,"Trump",2020
"1647",1647,"NC","President","Gender","Female",56,53,"Biden",2020
"1648",1648,"NC","President","Gender","Female",56,46,"Trump",2020
"1649",1649,"NC","President","Area type","Urban",33,69,"Biden",2020
"1650",1650,"NC","President","Area type","Urban",33,29,"Trump",2020
"1651",1651,"NC","President","Area type","Suburban",40,39,"Biden",2020
"1652",1652,"NC","President","Area type","Suburban",40,60,"Trump",2020
"1653",1653,"NC","President","Area type","Rural",27,40,"Biden",2020
"1654",1654,"NC","President","Area type","Rural",27,59,"Trump",2020
"1655",1655,"NC","President","Education","Never attended college",18,38,"Biden",2020
"1656",1656,"NC","President","Education","Never attended college",18,62,"Trump",2020
"1657",1657,"NC","President","Education","Some college",27,43,"Biden",2020
"1658",1658,"NC","President","Education","Some college",27,56,"Trump",2020
"1659",1659,"NC","President","Education","Associate's degree",18,50,"Biden",2020
"1660",1660,"NC","President","Education","Associate's degree",18,48,"Trump",2020
"1661",1661,"NC","President","Education","Bachelor's degree",22,55,"Biden",2020
"1662",1662,"NC","President","Education","Bachelor's degree",22,44,"Trump",2020
"1663",1663,"NC","President","Education","Advanced degree",14,64,"Biden",2020
"1664",1664,"NC","President","Education","Advanced degree",14,35,"Trump",2020
"1665",1665,"NC","President","Income","Less than $30,000",15,51,"Biden",2020
"1666",1666,"NC","President","Income","Less than $30,000",15,47,"Trump",2020
"1667",1667,"NC","President","Income","$30,000-$49,999",22,54,"Biden",2020
"1668",1668,"NC","President","Income","$30,000-$49,999",22,44,"Trump",2020
"1669",1669,"NC","President","Income","$50,000-$99,999",36,49,"Biden",2020
"1670",1670,"NC","President","Income","$50,000-$99,999",36,49,"Trump",2020
"1671",1671,"NC","President","Income","$100,000-$199,999",22,47,"Biden",2020
"1672",1672,"NC","President","Income","$100,000-$199,999",22,52,"Trump",2020
"1673",1673,"NC","President","Income","$200,000 or more",5,47,"Biden",2020
"1674",1674,"NC","President","Income","$200,000 or more",5,53,"Trump",2020
"1675",1675,"NC","Senate","Region","East",23,44,"Cunningham",2020
"1676",1676,"NC","Senate","Region","East",23,50,"Tillis",2020
"1677",1677,"NC","Senate","Region","Raleigh-Durham Triangle",22,58,"Cunningham",2020
"1678",1678,"NC","Senate","Region","Raleigh-Durham Triangle",22,37,"Tillis",2020
"1679",1679,"NC","Senate","Region","Charlotte Area",18,53,"Cunningham",2020
"1680",1680,"NC","Senate","Region","Charlotte Area",18,44,"Tillis",2020
"1681",1681,"NC","Senate","Region","Piedmont/Central",20,44,"Cunningham",2020
"1682",1682,"NC","Senate","Region","Piedmont/Central",20,53,"Tillis",2020
"1683",1683,"NC","Senate","Region","West",17,36,"Cunningham",2020
"1684",1684,"NC","Senate","Region","West",17,61,"Tillis",2020
"1685",1685,"NC","Senate","Age","18-24",8,52,"Cunningham",2020
"1686",1686,"NC","Senate","Age","18-24",8,44,"Tillis",2020
"1687",1687,"NC","Senate","Age","25-29",6,53,"Cunningham",2020
"1688",1688,"NC","Senate","Age","25-29",6,37,"Tillis",2020
"1689",1689,"NC","Senate","Age","30-39",14,54,"Cunningham",2020
"1690",1690,"NC","Senate","Age","30-39",14,43,"Tillis",2020
"1691",1691,"NC","Senate","Age","40-49",16,52,"Cunningham",2020
"1692",1692,"NC","Senate","Age","40-49",16,45,"Tillis",2020
"1693",1693,"NC","Senate","Age","50-64",31,44,"Cunningham",2020
"1694",1694,"NC","Senate","Age","50-64",31,52,"Tillis",2020
"1695",1695,"NC","Senate","Age","65 or older",24,41,"Cunningham",2020
"1696",1696,"NC","Senate","Age","65 or older",24,54,"Tillis",2020
"1697",1697,"NC","Senate","Race","White",65,32,"Cunningham",2020
"1698",1698,"NC","Senate","Race","White",65,64,"Tillis",2020
"1699",1699,"NC","Senate","Race","Black",23,88,"Cunningham",2020
"1700",1700,"NC","Senate","Race","Black",23,9,"Tillis",2020
"1701",1701,"NC","Senate","Race","Latino",5,54,"Cunningham",2020
"1702",1702,"NC","Senate","Race","Latino",5,42,"Tillis",2020
"1703",1703,"NC","Senate","Race","Asian",2,-1,"Cunningham",2020
"1704",1704,"NC","Senate","Race","Asian",2,-1,"Tillis",2020
"1705",1705,"NC","Senate","Race","Other racial/ethnic groups",5,55,"Cunningham",2020
"1706",1706,"NC","Senate","Race","Other racial/ethnic groups",5,39,"Tillis",2020
"1707",1707,"NC","Senate","Gender","Male",44,43,"Cunningham",2020
"1708",1708,"NC","Senate","Gender","Male",44,52,"Tillis",2020
"1709",1709,"NC","Senate","Gender","Female",56,50,"Cunningham",2020
"1710",1710,"NC","Senate","Gender","Female",56,46,"Tillis",2020
"1711",1711,"NC","Senate","Area type","Urban",33,67,"Cunningham",2020
"1712",1712,"NC","Senate","Area type","Urban",33,29,"Tillis",2020
"1713",1713,"NC","Senate","Area type","Suburban",40,37,"Cunningham",2020
"1714",1714,"NC","Senate","Area type","Suburban",40,60,"Tillis",2020
"1715",1715,"NC","Senate","Area type","Rural",27,39,"Cunningham",2020
"1716",1716,"NC","Senate","Area type","Rural",27,55,"Tillis",2020
"1717",1717,"NC","Senate","Education","Never attended college",18,36,"Cunningham",2020
"1718",1718,"NC","Senate","Education","Never attended college",18,60,"Tillis",2020
"1719",1719,"NC","Senate","Education","Some college",27,40,"Cunningham",2020
"1720",1720,"NC","Senate","Education","Some college",27,55,"Tillis",2020
"1721",1721,"NC","Senate","Education","Associate's degree",18,47,"Cunningham",2020
"1722",1722,"NC","Senate","Education","Associate's degree",18,47,"Tillis",2020
"1723",1723,"NC","Senate","Education","Bachelor's degree",22,54,"Cunningham",2020
"1724",1724,"NC","Senate","Education","Bachelor's degree",22,44,"Tillis",2020
"1725",1725,"NC","Senate","Education","Advanced degree",14,64,"Cunningham",2020
"1726",1726,"NC","Senate","Education","Advanced degree",14,33,"Tillis",2020
"1727",1727,"NC","Senate","Income","Less than $30,000",15,48,"Cunningham",2020
"1728",1728,"NC","Senate","Income","Less than $30,000",15,48,"Tillis",2020
"1729",1729,"NC","Senate","Income","$30,000-$49,999",22,48,"Cunningham",2020
"1730",1730,"NC","Senate","Income","$30,000-$49,999",22,40,"Tillis",2020
"1731",1731,"NC","Senate","Income","$50,000-$99,999",36,48,"Cunningham",2020
"1732",1732,"NC","Senate","Income","$50,000-$99,999",36,48,"Tillis",2020
"1733",1733,"NC","Senate","Income","$100,000-$199,999",22,45,"Cunningham",2020
"1734",1734,"NC","Senate","Income","$100,000-$199,999",22,54,"Tillis",2020
"1735",1735,"NC","Senate","Income","$200,000 or more",6,45,"Cunningham",2020
"1736",1736,"NC","Senate","Income","$200,000 or more",6,54,"Tillis",2020
"1737",1737,"NC","Governor","Region","East",23,48,"Cooper",2020
"1738",1738,"NC","Governor","Region","East",23,51,"Forest",2020
"1739",1739,"NC","Governor","Region","Raleigh-Durham Triangle",22,65,"Cooper",2020
"1740",1740,"NC","Governor","Region","Raleigh-Durham Triangle",22,34,"Forest",2020
"1741",1741,"NC","Governor","Region","Charlotte Area",18,57,"Cooper",2020
"1742",1742,"NC","Governor","Region","Charlotte Area",18,42,"Forest",2020
"1743",1743,"NC","Governor","Region","Piedmont/Central",20,48,"Cooper",2020
"1744",1744,"NC","Governor","Region","Piedmont/Central",20,50,"Forest",2020
"1745",1745,"NC","Governor","Region","West",17,38,"Cooper",2020
"1746",1746,"NC","Governor","Region","West",17,60,"Forest",2020
"1747",1747,"NC","Governor","Age","18-24",8,57,"Cooper",2020
"1748",1748,"NC","Governor","Age","18-24",8,41,"Forest",2020
"1749",1749,"NC","Governor","Age","25-29",6,54,"Cooper",2020
"1750",1750,"NC","Governor","Age","25-29",6,39,"Forest",2020
"1751",1751,"NC","Governor","Age","30-39",14,59,"Cooper",2020
"1752",1752,"NC","Governor","Age","30-39",14,41,"Forest",2020
