state,fips,county,margin_votes_1,margin_pct_1,absentee_pct_1,absentee_margin_pct_1
MS,097,Montgomery,-796,-15.675462780622292,74.10397794407247,-19.37284081849588
MS,099,Neshoba,-5060,-43.1740614334471,0,NA
MS,101,Newton,-3922,-38.49249190303268,0,NA
MS,103,Noxubee,2800,52.424639580602886,0,NA
MS,105,Oktibbeha,1295,6.536442560064607,0,NA
MS,107,Panola,-657,-4.2021106491845215,0,NA
MS,109,Pearl River,-15447,-64.21267043565015,0,NA
MS,111,Perry,-3138,-52.98885511651469,0,NA
MS,113,Pike,167,0.9619815668202765,0,NA
MS,115,Pontotoc,-8936,-62.15483063225986,0,NA
MS,117,Prentiss,-6217,-58.31535503236094,0,NA
MS,119,Quitman,1124,34.80953855682874,0,NA
MS,121,Rankin,-32048,-45.35843181657349,0,NA
MS,123,Scott,-1955,-18.196202531645568,0,NA
MS,125,Sharkey,777,35.59322033898305,0,NA
MS,127,Simpson,-3598,-30.43993231810491,0,NA
MS,129,Smith,-4667,-56.04659541251351,0,NA
MS,131,Stone,-4162,-52.83066768215283,0,NA
MS,133,Sunflower,3982,41.123618713208714,0,NA
MS,135,Tallahatchie,617,10.841679845369882,0,NA
MS,137,Tate,-4524,-34.53171513624914,0,NA
MS,139,Tippah,-6117,-60.552365868144925,0,NA
MS,141,Tishomingo,-6874,-75.1503225101126,0,NA
MS,143,Tunica,1654,46.39551192145863,0,NA
MS,145,Union,-8213,-64.75597256169677,0,NA
MS,147,Walthall,-1385,-19.44678461106431,0,NA
MS,149,Warren,77,0.36569148936170215,0,NA
MS,151,Washington,7203,39.96116504854369,0,NA
MS,153,Wayne,-2683,-26.65408305185774,0,NA
MS,155,Webster,-3248,-60.1258793039615,0,NA
MS,157,Wilkinson,1425,34.50363196125908,0,NA
MS,159,Winston,-1072,-11.596711380354824,0,NA
MS,161,Yalobusha,-886,-13.551544814928112,0,NA
MS,163,Yazoo,664,6.359544104970788,0,NA
MT,001,Beaverhead,-2315,-40.89383501148207,0,NA
MT,003,Big Horn,284,5.932734489241696,0,NA
MT,005,Blaine,120,3.8486209108402822,0,NA
MT,007,Broadwater,-2338,-57.066145960458876,0,NA
MT,009,Carbon,-2047,-29.023110733021408,0,NA
MT,011,Carter,-701,-81.13425925925925,0,NA
MT,013,Cascade,-7859,-19.70414942961013,0,NA
MT,015,Chouteau,-900,-30.354131534569984,0,NA
MT,017,Custer,-2691,-45.92150170648464,0,NA
MT,019,Daniels,-604,-59.566074950690336,0,NA
MT,021,Dawson,-2796,-57.94818652849741,0,NA
MT,023,Deer Lodge,376,7.687589450010223,0,NA
MT,025,Fallon,-1203,-76.38095238095238,0,NA
MT,027,Fergus,-3373,-51.836483786691254,0,NA
MT,029,Flathead,-18047,-30.109446427975573,0,NA
MT,031,Gallatin,5348,7.53366766214008,0,NA
MT,033,Garfield,-723,-88.92988929889299,0,NA
MT,035,Glacier,1726,30.728146697525368,0,NA
MT,037,Golden Valley,-336,-66.79920477137176,0,NA
MT,039,Granite,-781,-37.15509039010466,0,NA
MT,041,Hill,-976,-13.589529379003062,0,NA
MT,043,Jefferson,-2720,-33.37013863329653,0,NA
MT,045,Judith Basin,-765,-56.919642857142854,0,NA
MT,047,Lake,-2406,-14.471309996391195,0,NA
MT,049,Lewis and Clark,-1666,-3.941049842689187,0,NA
MT,051,Liberty,-572,-52.81625115420129,0,NA
MT,053,Lincoln,-5837,-49.68082389990637,0,NA
MT,057,Madison,-2420,-39.75685887957943,0,NA
MT,055,McCone,-801,-71.01063829787235,0,NA
MT,059,Meagher,-575,-51.8018018018018,0,NA
MT,061,Mineral,-1142,-44.55715957861881,0,NA
MT,063,Missoula,17010,23.79054252507028,0,NA
MT,065,Musselshell,-2010,-69.76744186046511,0,NA
MT,067,Park,-745,-6.439623130780534,0,NA
MT,069,Petroleum,-259,-74.42528735632185,0,NA
MT,071,Phillips,-1520,-63.81192275398824,0,NA
MT,073,Pondera,-1128,-37.66277128547579,0,NA
MT,075,Powder River,-816,-71.83098591549296,0,NA
MT,077,Powell,-1603,-50.42466184334697,0,NA
MT,079,Prairie,-477,-64.11290322580645,0,NA
MT,081,Ravalli,-10351,-36.31037990668958,0,NA
MT,083,Richland,-3925,-67.69575715764057,0,NA
MT,085,Roosevelt,-86,-2.1409011700273837,0,NA
MT,087,Rosebud,-1287,-34.11078717201166,0,NA
MT,089,Sanders,-3840,-50.37386855568674,0,NA
MT,091,Sheridan,-829,-40.83743842364532,0,NA
MT,093,Silver Bow,2647,14.186943938257048,0,NA
MT,095,Stillwater,-3306,-57.75681341719078,0,NA
MT,097,Sweet Grass,-1291,-52.78004905968929,0,NA
MT,099,Teton,-1601,-43.51726012503398,0,NA
MT,101,Toole,-1129,-53.27984898537046,0,NA
MT,103,Treasure,-295,-64.1304347826087,0,NA
MT,105,Valley,-2105,-49.401548932175544,0,NA
MT,107,Wheatland,-598,-55.99250936329588,0,NA
MT,109,Wibaux,-439,-73.4113712374582,0,NA
MT,111,Yellowstone,-20093,-23.971319836317868,0,NA
NC,001,Alamance,-7231,-8.399251954327397,79.09769894646362,-2.2189262218045114
NC,003,Alexander,-11743,-58.03024313105357,83.10931014034394,-56.16006659531455
NC,005,Alleghany,-3041,-50.04937458854509,82.38973008558261,-46.723931282461045
NC,007,Anson,468,4.18081114882973,70.6896551724138,18.336913939087577
NC,009,Ashe,-7287,-46.07942329581383,71.09523207284684,-37.68567108423019
NC,011,Avery,-4981,-52.664411080566715,63.03658278705858,-42.60315330426032
NC,013,Beaufort,-6804,-25.85597567927038,77.3893216796504,-18.713479008102137
NC,015,Bertie,2122,21.61996943453897,79.11360163015792,29.079201545396007
NC,017,Bladen,-2350,-13.722627737226277,80.42627737226277,-9.39519349451826
NC,019,Brunswick,-22540,-24.995841419462156,87.45550318824507,-21.149334922587272
NC,021,Buncombe,34103,21.10739065043418,87.5372132030278,27.443383085984177
NC,023,Burke,-17901,-40.13497152594054,81.88422043854536,-37.27890038880675
NC,025,Cabarrus,-11075,-9.447482235321214,82.81880454161583,-4.453783243722061
NC,027,Caldwell,-21874,-51.072871185411756,83.08155688902379,-49.44495967175337
NC,029,Camden,-2775,-46.615152024189484,75.13858558709894,-40.10731052984574
NC,031,Carteret,-17935,-42.00726080337276,80.86192762618573,-37.05827829915421
NC,033,Caswell,-2229,-18.496390341050535,69.4133266948801,-5.594739988045427
NC,035,Catawba,-30899,-37.038058136050346,81.48396763560083,-34.4611491953279
NC,037,Chatham,5601,11.524928496471121,89.67468466429351,17.564993919368533
NC,039,Cherokee,-9045,-55.07519941545394,69.42702307739147,-47.868794948254695
NC,041,Chowan,-1224,-15.724563206577596,85.22610483042138,-13.11425987337956
NC,043,Clay,-3413,-49.51399970985057,75.75801537791963,-42.47414783607813
NC,045,Cleveland,-16843,-32.82723941685507,81.0458408045529,-28.920472308395258
NC,047,Columbus,-7386,-27.92860924147319,72.19617333434168,-18.71890221547164
NC,049,Craven,-9884,-18.626213134834636,84.3908414208989,-15.043990889196552
NC,051,Cumberland,24437,16.606863744478424,83.10159700985389,21.97016780609074
NC,053,Currituck,-7462,-46.21291880844739,63.00241530934539,-36.852452570529834
NC,055,Dare,-4002,-16.51535160118851,78.45411026741499,-8.005891326074378
NC,057,Davidson,-42022,-47.474975710057166,75.2355559572497,-45.93356758867165
NC,059,Davie,-11515,-45.49405396863024,79.66496780056102,-41.15254909740131
NC,061,Duplin,-5026,-22.126348228043142,74.0215716486903,-13.928868799809683
NC,063,Durham,112229,62.379247862867814,90.30703558366775,65.5559316817972
NC,065,Edgecombe,6883,27.016524708560663,79.78568905287122,34.65833620307965
NC,067,Forsyth,27969,13.896258756893724,83.71043871416505,19.276607867809407
NC,069,Franklin,-5022,-13.44542314797462,80.77427645846161,-5.986078886310905
NC,071,Gaston,-32074,-27.77017783857729,82.91312403677986,-25.306224742332635
NC,073,Gates,-821,-13.749790654831687,73.43828504438117,-0.661345496009122
NC,075,Graham,-2805,-60.12861736334405,74.55519828510182,-56.843013225991946
NC,077,Granville,-2082,-6.589024621811507,84.51484271156403,-2.9694813705298633
NC,079,Greene,-1042,-11.904489889180851,76.2138695304467,-2.4284215260080946
NC,081,Guilford,65792,23.126621345162857,83.63891368995311,27.62701678147104
NC,083,Halifax,5465,21.215885709848983,78.73752863076983,25.845577359234788
NC,085,Harnett,-13084,-22.445233561491087,83.77678280411027,-20.187976083217297
NC,087,Haywood,-9690,-26.51743199605933,79.784905040775,-19.32430114903104
NC,089,Henderson,-12821,-18.752102499597783,82.65638940486464,-12.816520092722028
NC,091,Hertford,3618,34.022945269889036,80.2708294150837,41.34254920337395
NC,093,Hoke,2351,10.864642543555616,81.64425343130459,17.031754117846834
NC,095,Hyde,-372,-14.92776886035313,49.558587479935795,10.76923076923077
NC,097,Iredell,-33122,-32.354866124195325,80.88814214963222,-28.12115064125788
NC,099,Jackson,-1765,-8.236886316968452,81.5801754713459,-0.41759624735427037
NC,101,Johnston,-27096,-24.33255206228616,82.33339619422219,-19.82788709044108
NC,103,Jones,-1083,-19.601809954751133,68.90497737556561,-11.662726556343578
NC,105,Lee,-4326,-14.913127413127413,99.45876999448429,-14.945755779695677
NC,107,Lenoir,-985,-3.467211095075504,83.50874722799112,0.3835778114989041
NC,109,Lincoln,-23067,-45.93464364657387,82.86436864010196,-42.62232048447563
NC,113,Macon,-7981,-38.47563033312443,80.07520609362194,-33.1848284166165
NC,115,Madison,-3078,-23.539308657081676,79.48914040991129,-15.258803155666731
NC,117,Martin,-621,-4.952153110047847,70.83732057416267,9.535066981875493
NC,111,McDowell,-11051,-48.04155979654828,74.60765987045168,-42.74560074583382
NC,119,Mecklenburg,198896,35.07538096086257,87.65212422824675,39.02529806814021
NC,121,Mitchell,-5223,-57.77015816834421,81.42904545957306,-53.9119804400978
NC,123,Montgomery,-4084,-31.78457467507199,70.43349677017667,-25.74585635359116
NC,125,Moore,-15985,-27.400195409588783,82.63425838632818,-23.087454364420843
NC,127,Nash,120,0.22957280327523866,81.87714028811386,4.334314687602224
NC,129,New Hanover,2807,2.1292573769248273,85.30683455966017,5.22763649297528
NC,131,Northampton,2080,20.573689416419388,75.80613254203759,30.819415448851775
NC,133,Onslow,-21812,-30.195888419741124,78.22662144389838,-25.922452085582318
NC,135,Orange,43418,51.08180288716073,88.92196195159829,58.115134756089496
NC,137,Pamlico,-2136,-27.991088979163937,77.26379242563229,-20.420624151967434
NC,139,Pasquotank,62,0.31160476453736746,80.89159169724078,7.903075489282386
NC,141,Pender,-10233,-29.948198659603733,85.68292897070444,-28.332820985756737
NC,143,Perquimans,-2411,-32.21539283805452,83.08391234633886,-29.76841428111933
NC,145,Person,-4719,-21.553850369964373,81.01306293961817,-15.780571686305462
NC,147,Pitt,8270,9.443549952610965,82.43294166010071,13.948108437573591
NC,149,Polk,-3171,-25.659491827156497,78.32173490856125,-16.313668767434653
NC,151,Randolph,-41276,-56.29876152545147,79.07278083910742,-54.463284632501335
NC,153,Richmond,-3076,-14.814814814814815,78.96739392188027,-12.673822883630153
NC,155,Robeson,-8786,-18.61914045943884,65.75188607273036,-6.181712701840333
NC,157,Rockingham,-15309,-32.021167562592815,78.33253153171997,-27.222963951935913
NC,159,Rowan,-26183,-35.66777462946818,77.98605056669572,-32.233440469536056
NC,161,Rutherford,-15756,-45.763745679514365,74.84678613959163,-40.242151422251546
NC,163,Sampson,-6445,-22.520791110489903,81.12027395345586,-19.59078182209778
NC,165,Scotland,-287,-1.9424703891708968,81.29272419627749,1.2655066189326452
NC,167,Stanly,-17329,-51.059253366333714,79.7990512389876,-49.8356902854189
NC,169,Stokes,-14858,-57.80648173364977,71.12788390460257,-52.54348539547095
NC,171,Surry,-18817,-51.359244500245644,80.86685954473498,-48.707303901714596
NC,173,Swain,-1381,-19.538766270514998,76.13186191284663,-12.915814904292882
NC,175,Transylvania,-3192,-15.643991374240345,82.37600470495981,-6.841980009519276
NC,177,Tyrrell,-286,-15.740231150247661,68.46450192625207,-16.559485530546624
NC,179,Union,-31657,-24.163619848714994,83.41207990168765,-20.372624200441074
NC,181,Vance,4040,19.239011381494358,83.68017524644031,21.215570225358526
NC,183,Wake,167139,26.453159868952092,85.48375354130067,32.45974908907782
NC,185,Warren,2648,25.726221704070728,80.51102691149325,33.703390853143475
NC,187,Washington,615,9.911361804995972,79.74214343271555,14.935327405012126
NC,189,Watauga,2671,8.289882060831781,85.95592799503414,14.872720707708973
NC,191,Wayne,-6494,-11.693105497236077,83.64153627311522,-8.961939206062171
NC,193,Wilkes,-20081,-56.62042519596233,68.37816500310156,-49.47012494330131
NC,195,Wilson,1173,2.8795875782496623,79.00576899472199,7.249168815834447
NC,197,Yadkin,-12170,-61.08517793504994,67.66551222205491,-55.848972628143315
NC,199,Yancey,-3828,-33.72093023255814,80.21494009866103,-27.322644410278937
ND,001,Adams,-723,-56.973995271867615,0,NA
ND,003,Barnes,-1748,-31.41060197663971,0,NA
ND,005,Benson,-272,-13.870474247832739,0,NA
ND,007,Billings,-469,-73.85826771653544,0,NA
ND,009,Bottineau,-1754,-50.5329876116393,0,NA
ND,011,Bowman,-1167,-70.42848521424261,0,NA
ND,013,Burke,-857,-74.19913419913419,0,NA
ND,015,Burleigh,-20396,-40.186786987961305,27.49591157172975,-54.48226442135435
ND,017,Cass,-2308,-2.682068027843306,36.79011771815044,29.129157585520705
ND,019,Cavalier,-1025,-50.742574257425744,0,NA
ND,021,Dickey,-1134,-46.78217821782178,0,NA
ND,023,Divide,-639,-53.161397670549086,0,NA
ND,025,Dunn,-1609,-68.81950384944398,0,NA
ND,027,Eddy,-471,-37.351308485329106,0,NA
ND,029,Emmons,-1501,-74.71378795420607,0,NA
ND,031,Foster,-989,-55.62429696287964,0,NA
ND,033,Golden Valley,-734,-71.53996101364523,0,NA
ND,035,Grand Forks,-4107,-13.261220536002583,86.24152405553761,-10.15762477067655
ND,037,Grant,-938,-67.92179580014482,0,NA
ND,039,Griggs,-599,-47.92,0,NA
ND,041,Hettinger,-895,-68.21646341463415,0,NA
ND,043,Kidder,-994,-68.08219178082192,0,NA
ND,045,LaMoure,-1118,-50.38305543037404,0,NA
ND,047,Logan,-802,-74.53531598513011,0,NA
ND,049,McHenry,-1800,-59.94005994005994,0,NA
ND,051,McIntosh,-892,-61.30584192439863,0,NA
ND,053,McKenzie,-3668,-67.68776527034508,0,NA
ND,055,McLean,-2968,-53.61271676300578,0,NA
ND,057,Mercer,-3152,-67.42245989304813,0,NA
ND,059,Morton,-8371,-50.37005836692942,0,NA
ND,061,Mountrail,-1568,-37.64705882352941,0,NA
ND,063,Nelson,-555,-31.232414181204277,0,NA
ND,065,Oliver,-789,-74.01500938086303,0,NA
ND,067,Pembina,-1674,-50.25517862503752,0,NA
ND,069,Pierce,-1088,-51.12781954887218,0,NA
ND,071,Ramsey,-1938,-36.075949367088604,0,NA
ND,073,Ransom,-473,-19.274653626731865,0,NA
ND,075,Renville,-845,-64.0636846095527,0,NA
ND,077,Richland,-2562,-32.795698924731184,0,NA
ND,079,Rolette,1225,32.202944269190326,0,NA
ND,081,Sargent,-528,-25.507246376811594,0,NA
ND,083,Sheridan,-584,-71.92118226600985,0,NA
ND,085,Sioux,546,46.03709949409781,0,NA
ND,087,Slope,-336,-78.68852459016394,0,NA
ND,089,Stark,-9611,-63.86046511627907,45.73421926910299,-47.71175359581578
ND,091,Steele,-260,-23.897058823529413,0,NA
ND,093,Stutsman,-4318,-43.35776684406065,0,NA
ND,095,Towner,-513,-43.69676320272573,0,NA
ND,097,Traill,-1029,-24.879110251450676,0,NA
ND,099,Walsh,-1991,-41.626594187748275,0,NA
ND,101,Ward,-12681,-44.894852368476954,0,NA
ND,103,Wells,-1451,-61.120471777590566,0,NA
ND,105,Williams,-9570,-66.76433654248639,0,NA
NE,001,Adams,-5872,-40.073705043335835,46.174844741691125,-10.700561631687851
NE,003,Antelope,-2641,-73.62698633955952,0,NA
NE,005,Arthur,-239,-83.85964912280701,0,NA
NE,007,Banner,-319,-77.61557177615572,0,NA
NE,009,Blaine,-245,-77.28706624605678,0,NA
NE,011,Boone,-2154,-66.76999380037198,0,NA
NE,013,Box Butte,-2951,-56.75,0,NA
NE,015,Boyd,-875,-75.75757575757575,0,NA
NE,017,Brown,-1279,-75.95011876484561,0,NA
NE,019,Buffalo,-10290,-43.397579182657836,40.74480199063726,-15.257219749508332
NE,021,Burt,-1517,-40.57234554693768,0,NA
NE,023,Butler,-2669,-59.074811863656485,0,NA
NE,025,Cass,-5384,-35.12984470833877,38.26830223150202,-5.268542199488491
NE,027,Cedar,-3449,-68.77367896311067,0,NA
NE,029,Chase,-1514,-75.7,0,NA
NE,031,Cherry,-2471,-75.58886509635974,0,NA
NE,033,Cheyenne,-2958,-61.93467336683417,0,NA
NE,035,Clay,-2216,-62.07282913165266,0,NA
NE,037,Colfax,-1611,-43.23671497584541,40.41867954911433,-20.51792828685259
NE,039,Cuming,-2637,-59.13882036331016,0,NA
NE,041,Custer,-4304,-71.61397670549084,0,NA
NE,043,Dakota,-1182,-17.339005427607454,0,NA
NE,045,Dawes,-1849,-44.5434834979523,0,NA
NE,047,Dawson,-4027,-43.81460124034381,36.796866499836796,-19.337670017740983
NE,049,Deuel,-730,-70.59961315280464,0,NA
NE,051,Dixon,-1684,-54.42792501616031,0,NA
NE,053,Dodge,-5440,-32.11713307356241,0,NA
NE,055,Douglas,31191,11.279019310045562,0,NA
NE,057,Dundy,-778,-77.56729810568295,0,NA
NE,059,Fillmore,-1666,-52.92249047013977,0,NA
NE,061,Franklin,-1161,-67.1875,0,NA
NE,063,Frontier,-1040,-71.9225449515906,0,NA
NE,065,Furnas,-1764,-67.79400461183705,0,NA
NE,067,Gage,-4060,-36.51407500674521,0,NA
NE,069,Garden,-855,-71.25,0,NA
NE,071,Garfield,-800,-74.34944237918215,0,NA
NE,073,Gosper,-678,-60.48171275646744,0,NA
NE,075,Grant,-355,-88.30845771144278,0,NA
NE,077,Greeley,-787,-62.5099285146942,0,NA
NE,079,Hall,-8508,-34.79754601226994,0,NA
NE,081,Hamilton,-3191,-57.3302191879267,0,NA
NE,083,Harlan,-1333,-68.9245087900724,0,NA
NE,085,Hayes,-460,-85.82089552238806,0,NA
NE,087,Hitchcock,-1089,-74.08163265306122,0,NA
NE,089,Holt,-4083,-73.56756756756756,0,NA
NE,091,Hooker,-317,-71.71945701357465,0,NA
NE,093,Howard,-2138,-60.89433209911706,0,NA
NE,095,Jefferson,-1600,-42.89544235924933,0,NA
NE,097,Johnson,-871,-39.00582176444245,0,NA
NE,099,Kearney,-2121,-58.6397567044512,0,NA
NE,101,Keith,-2781,-63.653009842069125,0,NA
NE,103,Keya Paha,-427,-80.56603773584905,0,NA
NE,105,Kimball,-1295,-68.99307405434203,0,NA
NE,107,Knox,-2816,-59.81308411214953,0,NA
NE,109,Lancaster,12201,7.760709855929778,53.43065229144802,33.67936095998857
NE,111,Lincoln,-9379,-54.6466235506613,46.903222047427604,-33.7888198757764
NE,113,Logan,-369,-82,0,NA
NE,115,Loup,-295,-64.97797356828194,0,NA
NE,119,Madison,-8462,-53.49263543839687,0,NA
NE,117,McPherson,-258,-85.43046357615894,0,NA
NE,121,Merrick,-2676,-62.49416160672583,0,NA
NE,123,Morrill,-1727,-67.51368256450351,0,NA
NE,125,Nance,-1078,-58.842794759825324,0,NA
NE,127,Nemaha,-1507,-43.91025641025641,0,NA
NE,129,Nuckolls,-1448,-62.81995661605206,0,NA
NE,131,Otoe,-3159,-37.809694793536806,45.81687612208258,-12.199582027168233
NE,133,Pawnee,-749,-52.414275717284816,0,NA
NE,135,Perkins,-1122,-72.62135922330097,55.016181229773466,-56.705882352941174
NE,137,Phelps,-3405,-67.81517625970922,0,NA
NE,139,Pierce,-2982,-74.32701894317049,0,NA
NE,141,Platte,-8926,-56.777558679473316,0,NA
NE,143,Polk,-1761,-60.99757533772082,0,NA
NE,145,Red Willow,-3714,-67.89762340036563,0,NA
NE,147,Richardson,-2077,-50.241896468311566,0,NA
NE,149,Rock,-660,-78.38479809976248,0,NA
NE,151,Saline,-1645,-28.46020761245675,0,NA
NE,153,Sarpy,-10773,-11.199359620762426,0,NA
NE,155,Saunders,-5777,-45.18223056468012,0,NA
NE,157,Scotts Bluff,-6756,-43.51971141458387,45.35557845916001,-22.511006959238745
NE,159,Seward,-4052,-44.048266115882164,0,NA
NE,161,Sheridan,-1952,-72.72727272727273,0,NA
NE,163,Sherman,-979,-57.588235294117645,0,NA
NE,165,Sioux,-570,-77.97537619699042,0,NA
NE,167,Stanton,-2029,-64.10742496050553,0,NA
NE,169,Thayer,-1684,-56.339913014386084,0,NA
NE,171,Thomas,-332,-77.75175644028103,0,NA
NE,173,Thurston,-58,-2.437999159310635,0,NA
NE,175,Valley,-1489,-63.52389078498293,0,NA
NE,177,Washington,-5029,-40.33849362316516,0,NA
NE,179,Wayne,-2033,-48.1981981981982,0,NA
NE,181,Webster,-1176,-62.6865671641791,0,NA
NE,183,Wheeler,-379,-75.3479125248509,0,NA
NE,185,York,-3707,-51.766513056835635,0,NA
NH,001,Belknap,-4005,-10.415312199308246,0,NA
NH,003,Carroll,499,1.4997595575859581,0,NA
NH,005,Cheshire,7624,17.237559067580094,0,NA
NH,007,Coos,-977,-5.911181026137464,0,NA
NH,009,Grafton,13275,24.58834206968086,0,NA
NH,011,Hillsborough,17719,7.669234764542936,0,NA
NH,013,Merrimack,8822,9.814544928632616,0,NA
NH,015,Rockingham,4206,2.1141734064531046,0,NA
NH,017,Strafford,11232,15.234168373367332,3.995714033826581,32.45078071961982
NH,019,Sullivan,882,3.6172743304761514,0,NA
NJ,001,Atlantic,9370,6.671840844197919,81.53601868400253,7.988821936948738
NJ,003,Bergen,81550,16.393277851485546,86.04189281550275,18.31322542661159
NJ,005,Burlington,51250,19.51265943270512,77.49095754806777,25.36677639660001
NJ,007,Camden,88858,33.45569825187595,0,NA
NJ,009,Cape May,-9217,-15.909757823692887,85.47114770510763,-13.322966313918734
NJ,011,Cumberland,3790,6.0567319216939675,27.99680383539752,27.575774872995034
NJ,013,Essex,191345,55.41236740213894,0,NA
NJ,015,Gloucester,3362,1.9382772278369356,86.08499132329796,4.745608336626105
NJ,017,Hudson,115754,46.21693058317163,0,NA
NJ,019,Hunterdon,-3696,-4.365027812880139,85.79830642589728,-0.6744851888558528
NJ,021,Mercer,70891,40.00101566952371,0,NA
NJ,023,Middlesex,82783,22.03480510631049,0,NA
NJ,025,Monmouth,-10517,-2.779407489627104,0,NA
NJ,027,Morris,12747,4.236051801659594,0,NA
NJ,029,Ocean,-98284,-28.67546229569419,78.74285914350568,-24.754342542091536
NJ,031,Passaic,37088,16.532786519859137,49.794053403468105,22.199940914747142
NJ,033,Salem,-4348,-12.772457552435228,0,NA
NJ,035,Somerset,39177,20.96248615503154,0,NA
NJ,037,Sussex,-17220,-19.48955916473318,86.74664704883708,-17.19616413334203
NJ,039,Union,90272,35.52029967498485,48.25530608872205,46.110880076975135
NJ,041,Warren,-9868,-16.16194703310022,87.3609905498141,-14.158230221222347
NM,001,Bernalillo,77622,24.44094587361063,0,NA
NM,003,Catron,-1103,-47.42046431642304,0,NA
NM,005,Chaves,-9275,-41.32691707882191,0,NA
NM,006,Cibola,770,8.648770077501966,0,NA
NM,007,Colfax,-660,-10.970744680851064,0,NA
NM,009,Curry,-6137,-40.639692735580425,0,NA
NM,011,DeBaca,-425,-47.16981132075472,0,NA
NM,013,Dona Ana,15155,18.338355053786863,0,NA
NM,015,Eddy,-12030,-51.804323486349155,0,NA
NM,017,Grant,1037,7.183927952892276,0,NA
NM,019,Guadalupe,317,14.481498401096392,0,NA
NM,021,Harding,-140,-27.722772277227723,0,NA
NM,023,Hidalgo,-297,-15.045592705167174,0,NA
NM,025,Lea,-12470,-59.61372980208433,0,NA
NM,027,Lincoln,-3748,-36.367164758393166,0,NA
NM,028,Los Alamos,3276,26.649312616936466,0,NA
NM,029,Luna,-845,-10.428236455633716,0,NA
NM,031,McKinley,10228,38.61662765234463,0,NA
NM,033,Mora,842,31.34772896500372,0,NA
NM,035,Otero,-6036,-25.607738322514955,0,NA
NM,037,Quay,-1464,-37.8001549186677,0,NA
NM,039,Rio Arriba,5582,33.56988212653356,0,NA
NM,041,Roosevelt,-2832,-42.857142857142854,0,NA
NM,045,San Juan,-14791,-28.28431560026007,0,NA
NM,047,San Miguel,4467,38.7390512531437,0,NA
NM,043,Sandoval,6414,8.37752409811656,0,NA
NM,049,Santa Fe,44201,53.75484938037384,0,NA
NM,051,Sierra,-1277,-21.48023549201009,0,NA
NM,053,Socorro,467,6.522346368715084,0,NA
NM,055,Taos,9406,54.74652232116873,0,NA
NM,057,Torrance,-2428,-33.34706771047933,0,NA
NM,059,Union,-1005,-56.17663499161543,0,NA
NM,061,Valencia,-3101,-9.60746042073303,0,NA
NV,510,Carson City,-3378,-11.358821749218198,0,NA
NV,001,Churchill,-6321,-49.03801396431342,0,NA
NV,003,Clark,90922,9.349209776763221,0,NA
NV,005,Douglas,-10059,-29.476923076923075,0,NA
NV,007,Elko,-12184,-55.465015705376246,0,NA
NV,009,Esmeralda,-326,-66.94045174537987,0,NA
NV,011,Eureka,-790,-77.67944936086529,92.13372664700098,-78.54855923159018
NV,013,Humboldt,-4188,-53.892677905031526,0,NA
NV,015,Lander,-1702,-61.55515370705244,0,NA
NV,017,Lincoln,-1737,-71.01390024529844,0,NA
NV,019,Lyon,-12441,-41.14359415305245,0,NA
NV,021,Mineral,-594,-25.4389721627409,0,NA
NV,023,Nye,-10240,-40.34990937032075,0,NA
NV,027,Pershing,-1184,-51.03448275862069,0,NA
NV,029,Storey,-1006,-34.96697949252694,0,NA
NV,031,Washoe,11368,4.508570567378699,0,NA
NV,033,White Pine,-2544,-58.228427557793545,0,NA
NY,001,Albany,48393,31.508731264568386,0,NA
NY,003,Allegany,-8087,-39.037458968912915,0,NA
NY,005,Bronx,287634,67.53826755235593,0,NA
NY,047,Brooklyn,500538,54.782037671420284,0,NA
NY,007,Broome,3211,3.4610617084343844,21.963891134465104,45.399224615988615
NY,009,Cattaraugus,-10276,-29.56271576524741,0,NA
NY,011,Cayuga,-3273,-8.905153180606192,16.69750231267345,37.37982727717126
NY,013,Chautauqua,-11765,-19.87465369281708,0,NA
NY,015,Chemung,-5286,-13.4128393808678,0,NA
NY,017,Chenango,-5196,-23.29418093786425,22.343764009683493,28.029695024077046
NY,019,Clinton,1850,5.220532212094703,0,NA
NY,021,Columbia,5922,16.671358594673723,0,NA
NY,023,Cortland,-419,-1.9327459753678675,22.89312237649338,45.013096917187184
NY,025,Delaware,-4244,-18.475469069696572,0,NA
NY,027,Dutchess,14571,9.665992238548542,0,NA
NY,029,Erie,69718,14.726520749105442,35.093511442319475,27.290401410866803
NY,031,Essex,968,5.020746887966805,0,NA
NY,033,Franklin,-415,-2.1538301847623003,0,NA
NY,035,Fulton,-7447,-31.398094274390758,0,NA
NY,037,Genesee,-9251,-31.66307286853544,0,NA
NY,039,Greene,-3925,-15.614432907665991,0,NA
NY,041,Hamilton,-1047,-30.260115606936417,0,NA
NY,043,Herkimer,-8932,-30.46176931996453,0,NA
NY,045,Jefferson,-8322,-18.97617147417626,0,NA
NY,049,Lewis,-5067,-39.16067702295386,0,NA
NY,051,Livingston,-5705,-18.168211203464857,0,NA
NY,053,Madison,-3604,-10.589099456441899,0,NA
NY,061,Manhattan,517855,74.48332501513816,0,NA
NY,055,Monroe,80085,21.082545332013563,26.923319925025798,54.01087296620776
NY,057,Montgomery,-4768,-22.5608024983439,0,NA
NY,059,Nassau,69788,9.547144051229646,0,NA
NY,063,Niagara,-10039,-9.641481709132469,0,NA
NY,065,Oneida,-15887,-15.59720395059789,0,NA
